"Match ID","League","Start Date","Duration (s)","Duration (mm:ss)","Radiant Team","Team A","Team A Heroes","Team B","Team B Heroes","Winner"
"993503071","1936","30 Oct 2014 09:42","3523","58:43","Team B","Team Secret","Morphling Puck Tidehunter Venomancer Elder Titan","Balkan Bears Corleone","Storm Spirit Dazzle Nature's Prophet Spirit Breaker Legion Commander","Team A"
"995186406","2140","31 Oct 2014 05:36","3201","53:21","Team B","Team Secret","Crystal Maiden Queen of Pain Phantom Assassin Omniknight Batrider","_PowerRangers","Dazzle Huskar Bounty Hunter Meepo Treant Protector","Team A"
"995341841","2140","31 Oct 2014 06:49","1600","26:40","Team A","Team Secret","Slardar Tinker Omniknight Naga Siren Visage","_PowerRangers","Crystal Maiden Pugna Dragon Knight Troll Warlord Tusk","Team A"
"995493046","2140","31 Oct 2014 08:12","3834","1:03:54","Team B","Team Secret","Tiny Tinker Beastmaster Invoker Visage","Evil Geniuses","Lich Warlock Clinkz Bounty Hunter Bristleback","Team A"
"995621666","2140","31 Oct 2014 09:36","2049","34:09","Team A","Team Secret","Lina Tinker Venomancer Chaos Knight Timbersaw","Evil Geniuses","Juggernaut Luna Nature's Prophet Ogre Magi Keeper of the Light","Team B"
"1000022819","2140","02 Nov 2014 06:03","2839","47:19","Team A","Team Secret","Sand King Batrider Lycan Skywrath Mage Elder Titan","Fnatic","Vengeful Spirit Witch Doctor Wraith King Phantom Assassin Legion Commander","Team A"
"1000193456","2140","02 Nov 2014 07:15","1964","32:44","Team B","Team Secret","Vengeful Spirit Slardar Queen of Pain Lifestealer Doom","Fnatic","Crystal Maiden Kunkka Clinkz Jakiro Elder Titan","Team A"
"1004038113","1936","04 Nov 2014 04:03","1504","25:04","Team B","Team Secret","Necrophos Dragon Knight Dazzle Io Timbersaw","_PowerRangers","Storm Spirit Tidehunter Doom Disruptor Slark","Team A"
"1004153120","1936","04 Nov 2014 04:58","2654","44:14","Team A","Team Secret","Earthshaker Morphling Lich Jakiro Bristleback","_PowerRangers","Luna Rubick Skywrath Mage Elder Titan Legion Commander","Team B"
"1004298854","1936","04 Nov 2014 06:14","1718","28:38","Team B","Team Secret","Puck Tidehunter Naga Siren Keeper of the Light Elder Titan","_PowerRangers","Enigma Death Prophet Phantom Assassin Rubick Timbersaw","Team A"
"1006441356","1936","05 Nov 2014 07:38","4337","1:12:17","Team B","Team Secret","Tidehunter Lich Sniper Ogre Magi Keeper of the Light","Virtus.pro","Razor Windranger Enigma Faceless Void Elder Titan","Team B"
"1006602605","1936","05 Nov 2014 09:28","2621","43:41","Team A","Team Secret","Anti-Mage Puck Tidehunter Witch Doctor Elder Titan","Virtus.pro","Sven Batrider Ogre Magi Timbersaw Skywrath Mage","Team A"
"1006727494","1936","05 Nov 2014 10:39","2273","37:53","Team A","Team Secret","Mirana Tidehunter Death Prophet Slark Elder Titan","Virtus.pro","Puck Vengeful Spirit Clockwerk Spectre Ancient Apparition","Team A"
"1015637900","1936","09 Nov 2014 06:47","1804","30:04","Team A","Team Secret","Enigma Faceless Void Nature's Prophet Brewmaster Elder Titan","Cloud9","Razor Storm Spirit Zeus Lycan Ogre Magi","Team A"
"1015715354","1936","09 Nov 2014 07:31","1417","23:37","Team B","Team Secret","Drow Ranger Venomancer Dazzle Nature's Prophet Elder Titan","Cloud9","Templar Assassin Batrider Lycan Ogre Magi Visage","Team A"
"1015786381","1936","09 Nov 2014 08:13","1758","29:18","Team A","Team Secret","Zeus Enigma Nature's Prophet Elder Titan Legion Commander","Cloud9","Morphling Vengeful Spirit Tidehunter Lich Batrider","Team A"
"1017407259","2140","10 Nov 2014 05:36","2855","47:35","Team A","Team Secret","Drow Ranger Mirana Vengeful Spirit Dazzle Shadow Demon","Alliance","Zeus Necrophos Venomancer Clockwerk Abaddon","Team A"
"1017524512","2140","10 Nov 2014 06:43","2149","35:49","Team B","Team Secret","Vengeful Spirit Tinker Ancient Apparition Legion Commander Ember Spirit","Alliance","Sand King Slardar Witch Doctor Dark Seer Spirit Breaker","Team A"
"1019326305","2140","11 Nov 2014 05:33","1752","29:12","Team A","Team Secret","Slardar Enigma Omniknight Lycan Nyx Assassin","Natus Vincere","Storm Spirit Vengeful Spirit Lich Slark Earth Spirit","Team A"
"1019418516","2140","11 Nov 2014 06:25","2797","46:37","Team B","Team Secret","Anti-Mage Crystal Maiden Dragon Knight Omniknight Phoenix","Natus Vincere","Puck Beastmaster Silencer Medusa Abaddon","Team A"
"1019591495","2140","11 Nov 2014 08:12","3104","51:44","Team A","Team Secret","Enigma Beastmaster Lone Druid Legion Commander Earth Spirit","TEAMERINO TINKERINO","Sand King Queen of Pain Jakiro Ogre Magi Troll Warlord","Team B"
"1019699030","2140","11 Nov 2014 09:32","2360","39:20","Team B","Team Secret","Mirana Lina Enigma Tinker Broodmother","TEAMERINO TINKERINO","Juggernaut Wraith King Leshrac Nature's Prophet Invoker","Team A"
"1021233321","2140","12 Nov 2014 05:37","2556","42:36","Team A","Team Secret","Sniper Wraith King Ancient Apparition Brewmaster Nyx Assassin","Virtus.pro","Storm Spirit Venomancer Doom Slark Phoenix","Team B"
"1021344067","2140","12 Nov 2014 06:41","1256","20:56","Team B","Team Secret","Axe Storm Spirit Warlock Beastmaster Ember Spirit","Virtus.pro","Queen of Pain Weaver Silencer Slark Abaddon","Team B"
"1021588399","1942","12 Nov 2014 09:33","2959","49:19","Team A","Team Secret","Anti-Mage Beastmaster Nature's Prophet Keeper of the Light Elder Titan","Team Empire","Bane Puck Razor Enigma Gyrocopter","Team A"
"1021666434","1942","12 Nov 2014 10:51","3176","52:56","Team B","Team Secret","Puck Tidehunter Wraith King Visage Troll Warlord","Team Empire","Venomancer Templar Assassin Doom Rubick Elder Titan","Team B"
"1030086934","1942","16 Nov 2014 06:04","2156","35:56","Team B","Team Secret","Enigma Jakiro Naga Siren Io Timbersaw","mYinsanity - sensei","Mirana Razor Bounty Hunter Ogre Magi Ember Spirit","Team A"
"1030191246","1942","16 Nov 2014 07:00","1653","27:33","Team A","Team Secret","Morphling Puck Sven Doom Io","mYinsanity - sensei","Mirana Jakiro Meepo Ogre Magi Troll Warlord","Team A"
"1032414530","1942","17 Nov 2014 11:06","2754","45:54","Team B","Team Secret","Zeus Ancient Apparition Doom Disruptor Slark","Unknown Radiant Team","Vengeful Spirit Enigma Death Prophet Spectre Centaur Warrunner","Team A"
"1033952982","2158","18 Nov 2014 06:48","2033","33:53","Team B","Team Secret","Puck Tiny Vengeful Spirit Nature's Prophet Io","Unknown Radiant Team","Razor Storm Spirit Silencer Ogre Magi Legion Commander","Team A"
"1035722330","2158","19 Nov 2014 05:29","3244","54:04","Team B","Team Secret","Puck Dazzle Nature's Prophet Slark Elder Titan","xGame.kz","Weaver Batrider Ancient Apparition Lycan Ogre Magi","Team B"
"1035866217","2158","19 Nov 2014 06:52","2462","41:02","Team B","Team Secret","Razor Tidehunter Ancient Apparition Disruptor Terrorblade","Unknown Radiant Team","Death Prophet Jakiro Treant Protector Naga Siren Skywrath Mage","Team A"
"1047587322","1942","24 Nov 2014 05:44","1482","24:42","Team B","Team Secret","Puck Ancient Apparition Doom Disruptor Terrorblade","Denial Esports|","Wraith King Viper Dark Seer Nyx Assassin Io","Team A"
"1047680381","1942","24 Nov 2014 06:31","1213","20:13","Team A","Team Secret","Sand King Tidehunter Dazzle Brewmaster Meepo","Denial Esports|","Puck Enchantress Broodmother Skywrath Mage Legion Commander","Team A"
"1047838367","2158","24 Nov 2014 07:59","2401","40:01","Team B","Team Secret","Puck Tidehunter Ancient Apparition Lycan Visage","GOOMBA Gamingg","Gyrocopter Ogre Magi Skywrath Mage Ember Spirit Phoenix","Team A"
"1047955643","2158","24 Nov 2014 09:15","2673","44:33","Team B","Team Secret","Tidehunter Broodmother Ancient Apparition Disruptor Ember Spirit","mYinsanity - sensei","Faceless Void Clinkz Lycan Rubick Visage","Team A"
"1050012697","2158","25 Nov 2014 09:30","2231","37:11","Team B","Team Secret","Venomancer Dazzle Doom Brewmaster Ember Spirit","Virtus.pro","Tidehunter Wraith King Clinkz Rubick Skywrath Mage","Team A"
"1052021035","2158","26 Nov 2014 08:28","1698","28:18","Team B","Team Secret","Zeus Faceless Void Dazzle Nature's Prophet Elder Titan","Natus Vincere","Razor Tidehunter Ogre Magi Skywrath Mage Ember Spirit","Team A"
"1052121039","1942","26 Nov 2014 09:38","1490","24:50","Team B","Team Secret","Dazzle Doom Brewmaster Elder Titan Legion Commander","Virtus.pro","Puck Vengeful Spirit Zeus Enigma Terrorblade","Team A"
"1052173886","1942","26 Nov 2014 10:20","2776","46:16","Team A","Team Secret","Zeus Tidehunter Dazzle Clinkz Elder Titan","Virtus.pro","Puck Vengeful Spirit Phantom Assassin Omniknight Batrider","Team A"
"1053950695","1942","27 Nov 2014 06:35","3104","51:44","Team B","Team Secret","Huskar Ancient Apparition Io Magnus Legion Commander","Cloud9","Puck Vengeful Spirit Zeus Weaver Batrider","Team A"
"1054093051","1942","27 Nov 2014 07:56","4205","1:10:05","Team A","Team Secret","Storm Spirit Dazzle Dark Seer Io Ember Spirit","Cloud9","Drow Ranger Mirana Puck Vengeful Spirit Visage","Team B"
"1067581656","1936","03 Dec 2014 08:42","2231","37:11","Team A","Team Secret","Witch Doctor Enigma Faceless Void Doom Brewmaster","Evil Geniuses","Storm Spirit Beastmaster Night Stalker Ogre Magi Elder Titan","Team A"
"1067689492","1936","03 Dec 2014 10:10","2394","39:54","Team A","Team Secret","Dazzle Nature's Prophet Brewmaster Naga Siren Slark","TEAMERINO TINKERINO","Axe Puck Batrider Gyrocopter Io","Team A"
"1068054352","1936","04 Dec 2014 05:43","2163","36:03","Team B","Team Secret","Juggernaut Vengeful Spirit Tidehunter Enigma Brewmaster","Unknown Radiant Team","Lich Phantom Assassin Nature's Prophet Invoker Ogre Magi","Team A"
"1069525544","1936","04 Dec 2014 07:49","1991","33:11","Team B","Team Secret","Drow Ranger Puck Dazzle Nature's Prophet Elder Titan","Vici Gaming","Jakiro Ancient Apparition Ogre Magi Naga Siren Timbersaw","Team A"
"1069613987","1936","04 Dec 2014 08:47","2501","41:41","Team A","Team Secret","Crystal Maiden Venomancer Doom Naga Siren Io","Cloud9","Enigma Lycan Brewmaster Ogre Magi Timbersaw","Team B"
"1074664017","1936","07 Dec 2014 12:37","3612","1:00:12","Team A","Team Secret","Puck Enigma Phantom Assassin Io Timbersaw","Vici Gaming","Anti-Mage Razor Tidehunter Omniknight Ogre Magi","Team B"
"1074779457","1936","07 Dec 2014 02:39","2202","36:42","Team B","Team Secret","Puck Sven Broodmother Doom Io","Vici Gaming","Mirana Invoker Ogre Magi Elder Titan Ember Spirit","Team B"
"1074852170","1936","07 Dec 2014 03:47","3297","54:57","Team A","Team Secret","Razor Tidehunter Witch Doctor Faceless Void Dazzle","Vici Gaming","Vengeful Spirit Invoker Rubick Elder Titan Ember Spirit","Team A"
"1074945493","1936","07 Dec 2014 05:12","3215","53:35","Team B","Team Secret","Anti-Mage Beastmaster Viper Dazzle Elder Titan","Vici Gaming","Tidehunter Wraith King Death Prophet Doom Phoenix","Team A"
"1075072770","1936","07 Dec 2014 06:43","1530","25:30","Team B","Team Secret","Venomancer Dazzle Doom Brewmaster Slark","Vici Gaming","Vengeful Spirit Tidehunter Jakiro Invoker Terrorblade","Team B"
"1076708742","1936","07 Dec 2014 07:17","2978","49:38","Team A","Team Secret","Vengeful Spirit Zeus Tidehunter Naga Siren Elder Titan","Evil Geniuses","Venomancer Wraith King Nature's Prophet Ogre Magi Terrorblade","Team A"
"1076842189","1936","07 Dec 2014 08:37","1374","22:54","Team B","Team Secret","Mirana Puck Faceless Void Elder Titan Legion Commander","Evil Geniuses","Razor Sven Lina Enigma Centaur Warrunner","Team A"
"1076909503","1936","07 Dec 2014 09:24","2007","33:27","Team A","Team Secret","Razor Tidehunter Ancient Apparition Disruptor Terrorblade","Evil Geniuses","Death Prophet Jakiro Brewmaster Ogre Magi Skywrath Mage","Team A"
"1093632754","2158","15 Dec 2014 08:06","2185","36:25","Team B","Team Secret","Razor Tidehunter Dazzle Naga Siren Io","Alliance","Earthshaker Puck Zeus Weaver Jakiro","Team A"
"1095543818","2158","16 Dec 2014 07:04","1734","28:54","Team A","Team Secret","Puck Ancient Apparition Brewmaster Elder Titan Terrorblade","NatashaIshetParnya","Earthshaker Necrophos Death Prophet Jakiro Legion Commander","Team A"
"1095746560","2158","16 Dec 2014 09:21","2598","43:18","Team A","Team Secret","Puck Vengeful Spirit Enigma Faceless Void Doom","STARK.gg","Phantom Assassin Templar Assassin Rubick Skywrath Mage Elder Titan","Team A"
"1099845230","2158","18 Dec 2014 06:51","1439","23:59","Team A","Team Secret","Mirana Nature's Prophet Night Stalker Elder Titan Ember Spirit","Basically Unknown","Storm Spirit Viper Ogre Magi Rubick Timbersaw","Team A"
"1104374586","2140","20 Dec 2014 05:03","2731","45:31","Team A","Team Secret","Mirana Beastmaster Invoker Lycan Disruptor","Natus Vincere","Sven Venomancer Jakiro Brewmaster Troll Warlord","Team A"
"1104526111","2140","20 Dec 2014 06:08","2379","39:39","Team B","Team Secret","Mirana Kunkka Nature's Prophet Batrider Ember Spirit","Natus Vincere","Windranger Leshrac Chaos Knight Undying Legion Commander","Team A"
"1104760577","2140","20 Dec 2014 08:06","2551","42:31","Team A","Team Secret","Juggernaut Storm Spirit Tidehunter Doom Keeper of the Light","Natus Vincere","Phantom Assassin Dazzle Lycan Rubick Legion Commander","Team A"
"1106910983","2140","21 Dec 2014 05:04","3483","58:03","Team A","Team Secret","Windranger Wraith King Broodmother Doom Phoenix","Virtus.pro","Vengeful Spirit Witch Doctor Bounty Hunter Meepo Ember Spirit","Team B"
"1107098177","2140","21 Dec 2014 06:37","1539","25:39","Team B","Team Secret","Drow Ranger Juggernaut Razor Slardar Leshrac","Virtus.pro","Crystal Maiden Vengeful Spirit Queen of Pain Venomancer Spectre","Team A"
"1107176671","2140","21 Dec 2014 07:20","3007","50:07","Team A","Team Secret","Juggernaut Sand King Viper Magnus Oracle","Virtus.pro","Beastmaster Gyrocopter Visage Centaur Warrunner Skywrath Mage","Team B"
"1107294559","2140","21 Dec 2014 08:30","2588","43:08","Team B","Team Secret","Zeus Sniper Leshrac Nyx Assassin Tusk","Virtus.pro","Sand King Clockwerk Jakiro Spectre Ancient Apparition","Team A"
"1107380080","2140","21 Dec 2014 09:30","2403","40:03","Team A","Team Secret","Earthshaker Necrophos Phantom Assassin Batrider Abaddon","Virtus.pro","Bane Morphling Lich Venomancer Timbersaw","Team A"
"1109091272","1942","22 Dec 2014 05:05","2143","35:43","Team B","Team Secret","Axe Puck Phantom Assassin Dazzle Elder Titan","Virtus.pro","Bane Storm Spirit Enigma Jakiro Lycan","Team B"
"1109206001","1942","22 Dec 2014 06:00","2435","40:35","Team A","Team Secret","Night Stalker Ancient Apparition Disruptor Elder Titan Terrorblade","Virtus.pro","Vengeful Spirit Jakiro Ogre Magi Naga Siren Centaur Warrunner","Team A"
"1109318784","1942","22 Dec 2014 06:58","2615","43:35","Team B","Team Secret","Vengeful Spirit Disruptor Centaur Warrunner Elder Titan Ember Spirit","Virtus.pro","Death Prophet Night Stalker Jakiro Ancient Apparition Ogre Magi","Team A"
"1109428515","1942","22 Dec 2014 08:01","3169","52:49","Team A","Team Secret","Zeus Ancient Apparition Disruptor Naga Siren Elder Titan","Virtus.pro","Dazzle Night Stalker Broodmother Nyx Assassin Slark","Team A"
"1110985545","2158","23 Dec 2014 03:05","1613","26:53","Team A","Team Secret","Puck Witch Doctor Nature's Prophet Elder Titan Terrorblade","_PowerRangers","Anti-Mage Zeus Batrider Rubick Skywrath Mage","Team A"
"1111315340","2158","23 Dec 2014 05:28","3870","1:04:30","Team A","Team Secret","Razor Faceless Void Disruptor Elder Titan Phoenix","Virtus.pro","Vengeful Spirit Venomancer Dazzle Doom Slark","Team B"
"1111638353","1942","23 Dec 2014 08:19","3291","54:51","Team A","Team Secret","Drow Ranger Storm Spirit Vengeful Spirit Windranger Ancient Apparition","Virtus.pro","Slardar Death Prophet Dazzle Abaddon Elder Titan","Team A"
"1111747763","1942","23 Dec 2014 09:32","1872","31:12","Team B","Team Secret","Juggernaut Puck Ancient Apparition Lycan Disruptor","Virtus.pro","Beastmaster Venomancer Visage Slark Skywrath Mage","Team A"
"1111812293","1942","23 Dec 2014 10:24","2584","43:04","Team B","Team Secret","Shadow Fiend Batrider Ancient Apparition Naga Siren Centaur Warrunner","Virtus.pro","Puck Witch Doctor Venomancer Templar Assassin Lycan","Team A"
"1196136700","2339","29 Jan 2015 08:43","1787","29:47","Team A","Team Secret","Dazzle Lycan Visage Centaur Warrunner Bristleback","BigGooooood","Earthshaker Juggernaut Witch Doctor Viper Magnus","Team A"
"1196414905","2339","29 Jan 2015 11:32","1627","27:07","Team A","Team Secret","Axe Shadow Fiend Lion Broodmother Chen","Natus Vincere","Juggernaut Puck Vengeful Spirit Warlock Night Stalker","Team A"
"1198131437","2339","30 Jan 2015 05:19","2114","35:14","Team A","Team Secret","Shadow Fiend Queen of Pain Chen Rubick Techies","Cloud9","Axe Crystal Maiden Sniper Omniknight Legion Commander","Team A"
"1198563866","2339","30 Jan 2015 10:19","2220","37:00","Team A","Team Secret","Shadow Fiend Queen of Pain Broodmother Chen Rubick","Hyper Glory Team","Vengeful Spirit Ancient Apparition Doom Slark Ember Spirit","Team A"
"1199150981","2339","30 Jan 2015 02:36","3240","54:00","Team A","Team Secret","Vengeful Spirit Lycan Visage Magnus Bristleback","CDEC Gaming","Juggernaut Shadow Fiend Lich Brewmaster Skywrath Mage","Team A"
"1200635198","2339","31 Jan 2015 05:16","1912","31:52","Team A","Team Secret","Axe Tiny Silencer Io Bristleback","EHOME","Juggernaut Witch Doctor Spirit Breaker Outworld Devourer Timbersaw","Team A"
"1200972008","2339","31 Jan 2015 08:33","1437","23:57","Team B","Team Secret","Puck Lion Enigma Lycan Bristleback","MVP Phoenix","Vengeful Spirit Shadow Shaman Tidehunter Faceless Void Slark","Team A"
