"Match ID","League","Start Date","Duration (s)","Duration (mm:ss)","Radiant Team","Team A","Team A Heroes","Team B","Team B Heroes","Winner"
"861097604","1709","28 Aug 2014 02:10","950","15:50","Team B","CDEC Gaming","Shadow Shaman Templar Assassin Lycan Rubick Centaur Warrunner","AvengerS_cn","Razor Witch Doctor Viper Undying Ember Spirit","Team A"
"861212112","1663","28 Aug 2014 03:08","1445","24:05","Team B","CDEC Gaming","Shadow Shaman Faceless Void Weaver Rubick Troll Warlord","PENGYOU","Earthshaker Witch Doctor Wraith King Invoker Bristleback","Team A"
"863008477","1663","29 Aug 2014 02:20","2451","40:51","Team B","CDEC Gaming","Lion Brewmaster Slark Centaur Warrunner Skywrath Mage","Vici Gaming","Earthshaker Lifestealer Doom Rubick Magnus","Team A"
"864966333","1709","30 Aug 2014 01:18","3830","1:03:50","Team B","CDEC Gaming","Shadow Shaman Witch Doctor Wraith King Brewmaster Nyx Assassin","Hyper Glory Team","Mirana Faceless Void Lifestealer Batrider Undying","Team A"
"865124260","1663","30 Aug 2014 02:44","2335","38:55","Team B","CDEC Gaming","Shadow Shaman Tidehunter Invoker Brewmaster Undying","Hyper Glory Team","Sand King Nature's Prophet Doom Rubick Bristleback","Team A"
"867089075","1709","31 Aug 2014 01:14","2810","46:50","Team B","CDEC Gaming","Shadow Shaman Templar Assassin Clockwerk Doom Rubick","Newbee","Earthshaker Razor Enchantress Centaur Warrunner Ember Spirit","Team A"
"875119806","1663","05 Sep 2014 07:29","1496","24:56","Team B","CDEC Gaming","Shadow Shaman Tidehunter Templar Assassin Brewmaster Rubick","Natus Vincere","Pudge Vengeful Spirit Faceless Void Nature's Prophet Skywrath Mage","Team B"
"875170653","1663","05 Sep 2014 08:07","1933","32:13","Team A","CDEC Gaming","Earthshaker Shadow Shaman Spectre Brewmaster Centaur Warrunner","Natus Vincere","Mirana Vengeful Spirit Tinker Faceless Void Skywrath Mage","Team B"
"877368798","1663","06 Sep 2014 04:48","2080","34:40","Team B","CDEC Gaming","Razor Lion Lich Faceless Void Invoker","LGD-GAMING","Batrider Naga Siren Io Centaur Warrunner Skywrath Mage","Team B"
"877439931","1663","06 Sep 2014 05:43","4686","1:18:06","Team A","CDEC Gaming","Vengeful Spirit Tinker Clockwerk Doom Skywrath Mage","LGD-GAMING","Mirana Razor Invoker Shadow Demon Centaur Warrunner","Team B"
"885017461","1803","09 Sep 2014 12:17","2180","36:20","Team B","CDEC Gaming","Juggernaut Razor Rubick Centaur Warrunner Skywrath Mage","Invictus Gaming","Mirana Batrider Brewmaster Shadow Demon Naga Siren","Team B"
"887242569","1803","10 Sep 2014 02:42","2322","38:42","Team B","CDEC Gaming","Puck Faceless Void Doom Nyx Assassin Skywrath Mage","LGD-GAMING","Shadow Fiend Lion Wraith King Batrider Ancient Apparition","Team B"
"888593758","1886","11 Sep 2014 08:16","3628","1:00:28","Team B","CDEC Gaming","Jakiro Batrider Brewmaster Io Ember Spirit","Hyper Glory Team","Earthshaker Weaver Doom Slark Skywrath Mage","Team B"
"888975296","1869","11 Sep 2014 12:54","2545","42:25","Team A","CDEC Gaming","Puck Bounty Hunter Ancient Apparition Doom Slark","Dream - Gamin","Tidehunter Viper Dragon Knight Enchantress Ursa","Team A"
"889125086","1869","11 Sep 2014 02:09","1830","30:30","Team B","CDEC Gaming","Shadow Shaman Witch Doctor Wraith King Dark Seer Brewmaster","LV-Gaming","Bane Mirana Venomancer Faceless Void Doom","Team B"
"891313792","1869","12 Sep 2014 03:10","2176","36:16","Team B","CDEC Gaming","Tidehunter Clinkz Batrider Doom Skywrath Mage","U.5","Razor Faceless Void Leshrac Invoker Shadow Demon","Team B"
"893503264","1116","13 Sep 2014 12:59","4413","1:13:33","Team B","CDEC Gaming","Earthshaker Tinker Lifestealer Batrider Skywrath Mage","Unknown Radiant Team","Zeus Viper Clockwerk Lycan Rubick","Team A"
"897865695","1886","15 Sep 2014 08:05","1755","29:15","Team A","CDEC Gaming","Razor Shadow Shaman Nature's Prophet Jakiro Ember Spirit","Newbee","Vengeful Spirit Invoker Brewmaster Centaur Warrunner Skywrath Mage","Team B"
"900611198","1869","16 Sep 2014 04:02","1441","24:01","Team B","CDEC Gaming","Razor Enigma Tinker Faceless Void Rubick","Dream - Gamin","Vengeful Spirit Witch Doctor Death Prophet Nature's Prophet Spectre","Team A"
"902227149","1803","17 Sep 2014 01:38","2299","38:19","Team A","CDEC Gaming","Razor Jakiro Undying Rubick Naga Siren","Newbee","Enchantress Weaver Ancient Apparition Brewmaster Centaur Warrunner","Team B"
"903923256","1803","18 Sep 2014 11:02","2779","46:19","Team B","CDEC Gaming","Viper Leshrac Nature's Prophet Rubick Centaur Warrunner","LaiGaming","Morphling Puck Shadow Shaman Brewmaster Skywrath Mage","Team B"
"904138763","1350","18 Sep 2014 01:15","1761","29:21","Team B","CDEC Gaming","Shadow Shaman Batrider Rubick Slark Centaur Warrunner","Invictus Gaming","Vengeful Spirit Venomancer Lifestealer Skywrath Mage Ember Spirit","Team B"
"904231614","1350","18 Sep 2014 02:02","1751","29:11","Team A","CDEC Gaming","Puck Sand King Ancient Apparition Doom Lycan","Invictus Gaming","Razor Viper Leshrac Dark Seer Rubick","Team A"
"904328863","1350","18 Sep 2014 02:47","2908","48:28","Team B","CDEC Gaming","Venomancer Doom Undying Rubick Centaur Warrunner","Invictus Gaming","Sand King Viper Brewmaster Bristleback Skywrath Mage","Team A"
"906081164","1869","19 Sep 2014 01:29","2614","43:34","Team B","CDEC Gaming","Razor Faceless Void Enchantress Brewmaster Rubick","Hyper Glory Team","Morphling Puck Lich Doom Skywrath Mage","Team A"
"906266175","1803","19 Sep 2014 02:50","1577","26:17","Team A","CDEC Gaming","Razor Clockwerk Leshrac Doom Shadow Demon","Hyper Glory Team","Shadow Shaman Viper Io Centaur Warrunner Tusk","Team B"
"907866941","1869","20 Sep 2014 08:02","2884","48:04","Team B","CDEC Gaming","Drow Ranger Razor Witch Doctor Faceless Void Ancient Apparition","LaiGaming","Weaver Doom Rubick Visage Centaur Warrunner","Team B"
"907994374","1869","20 Sep 2014 09:12","2363","39:23","Team A","CDEC Gaming","Venomancer Templar Assassin Batrider Brewmaster Io","LaiGaming","Shadow Shaman Slark Centaur Warrunner Bristleback Skywrath Mage","Team B"
"908246731","1350","20 Sep 2014 11:15","2849","47:29","Team B","CDEC Gaming","Vengeful Spirit Tinker Batrider Doom Skywrath Mage","Unknown Radiant Team","Sand King Faceless Void Wraith King Death Prophet Ancient Apparition","Team A"
"908720183","1803","20 Sep 2014 02:42","2168","36:08","Team B","CDEC Gaming","Enigma Centaur Warrunner Tusk Skywrath Mage Ember Spirit","Unknown Radiant Team","Earthshaker Venomancer Lifestealer Batrider Invoker","Team A"
"910475762","1350","21 Sep 2014 08:08","2419","40:19","Team B","CDEC Gaming","Razor Nature's Prophet Rubick Disruptor Centaur Warrunner","Hyper Glory Team","Tinker Faceless Void Viper Tusk Skywrath Mage","Team A"
"910593729","1350","21 Sep 2014 09:07","1509","25:09","Team A","CDEC Gaming","Razor Sand King Dark Seer Brewmaster Shadow Demon","Hyper Glory Team","Shadow Shaman Doom Io Bristleback Skywrath Mage","Team A"
"911058863","1803","21 Sep 2014 12:39","1114","18:34","Team A","CDEC Gaming","Earthshaker Mirana Pudge Faceless Void Skywrath Mage","Vici Gaming","Sand King Enigma Brewmaster Rubick Centaur Warrunner","Team B"
"914648816","1350","23 Sep 2014 08:01","1960","32:40","Team A","CDEC Gaming","Faceless Void Death Prophet Weaver Ancient Apparition Rubick","Vici Gaming","Sand King Tidehunter Viper Invoker Io","Team B"
"914728334","1350","23 Sep 2014 09:14","2179","36:19","Team B","CDEC Gaming","Viper Leshrac Nature's Prophet Rubick Centaur Warrunner","Vici Gaming","Earthshaker Faceless Void Pugna Lone Druid Skywrath Mage","Team A"
"914790603","1350","23 Sep 2014 10:06","1677","27:57","Team A","CDEC Gaming","Razor Sand King Doom Brewmaster Shadow Demon","Vici Gaming","Morphling Puck Lich Viper Skywrath Mage","Team A"
"919050050","1523","25 Sep 2014 01:28","2138","35:38","Team B","CDEC Gaming","Crystal Maiden Viper Dark Seer Brewmaster Tusk","LaiGaming","Drow Ranger Ancient Apparition Visage Centaur Warrunner Skywrath Mage","Team A"
"919156064","1523","25 Sep 2014 02:19","2313","38:33","Team A","CDEC Gaming","Razor Leshrac Doom Invoker Rubick","LaiGaming","Morphling Lich Nature's Prophet Brewmaster Skywrath Mage","Team A"
"920879968","1523","26 Sep 2014 09:02","1168","19:28","Team B","CDEC Gaming","Viper Leshrac Shadow Demon Centaur Warrunner Timbersaw","Unknown Radiant Team","Dark Seer Jakiro Batrider Slark Tusk","Team A"
"921479562","1709","26 Sep 2014 01:48","2613","43:33","Team A","CDEC Gaming","Lich Viper Centaur Warrunner Skywrath Mage Ember Spirit","Vici Gaming","Lion Invoker Lycan Io Elder Titan","Team B"
"921685322","1709","26 Sep 2014 02:54","3551","59:11","Team B","CDEC Gaming","Crystal Maiden Razor Faceless Void Dark Seer Tusk","Vici Gaming","Drow Ranger Puck Sven Leshrac Visage","Team B"
"943533782","1936","06 Oct 2014 09:30","3964","1:06:04","Team A","CDEC Gaming","Leshrac Invoker Rubick Centaur Warrunner Terrorblade","Speed Gaming.Nan Tong","Sand King Brewmaster Timbersaw Skywrath Mage Ember Spirit","Team B"
"943680150","1936","06 Oct 2014 11:03","3036","50:36","Team B","CDEC Gaming","Sand King Faceless Void Viper Dark Seer Skywrath Mage","LV-Gaming","Batrider Ancient Apparition Ogre Magi Slark Troll Warlord","Team B"
"943773362","1245","06 Oct 2014 12:34","4171","1:09:31","Team B","CDEC Gaming","Phantom Assassin Doom Shadow Demon Centaur Warrunner Skywrath Mage","Unknown Radiant Team","Earthshaker Mirana Wraith King Death Prophet Batrider","Team B"
"944236842","1936","06 Oct 2014 04:21","2289","38:09","Team A","CDEC Gaming","Earthshaker Puck Tidehunter Ancient Apparition Terrorblade","DK","Anti-Mage Crystal Maiden Windranger Death Prophet Clockwerk","Team A"
"947431603","1936","08 Oct 2014 10:34","1105","18:25","Team B","CDEC Gaming","Sand King Templar Assassin Nature's Prophet Ancient Apparition Centaur Warrunner","Unknown Radiant Team","Puck Faceless Void Gyrocopter Io Skywrath Mage","Team A"
"947777479","1936","08 Oct 2014 02:14","3104","51:44","Team A","CDEC Gaming","Morphling Lich Faceless Void Brewmaster Skywrath Mage","LV-Gaming","Anti-Mage Razor Lina Batrider Ogre Magi","Team A"
"947951510","1936","08 Oct 2014 03:33","3256","54:16","Team B","CDEC Gaming","Sand King Invoker Centaur Warrunner Bristleback Skywrath Mage","LV-Gaming","Pugna Batrider Disruptor Io Slark","Team A"
"951362517","1116","10 Oct 2014 12:58","2799","46:39","Team B","CDEC Gaming","Razor Leshrac Lifestealer Batrider Shadow Demon","LaiGaming","Vengeful Spirit Queen of Pain Faceless Void Skywrath Mage Legion Commander","Team B"
"953369336","1936","11 Oct 2014 11:16","2734","45:34","Team B","CDEC Gaming","Lich Nature's Prophet Spectre Rubick Centaur Warrunner","Newbee","Vengeful Spirit Windranger Faceless Void Timbersaw Skywrath Mage","Team B"
"953512517","1116","11 Oct 2014 12:30","2335","38:55","Team B","CDEC Gaming","Razor Faceless Void Leshrac Shadow Demon Bristleback","Newbee","Earthshaker Mirana Batrider Medusa Skywrath Mage","Team B"
"953827568","1936","11 Oct 2014 02:50","2063","34:23","Team B","CDEC Gaming","Leshrac Batrider Brewmaster Shadow Demon Troll Warlord","Invictus Gaming","Puck Vengeful Spirit Faceless Void Skywrath Mage Legion Commander","Team A"
"958035537","1936","13 Oct 2014 12:20","2802","46:42","Team B","CDEC Gaming","Sniper Brewmaster Rubick Centaur Warrunner Skywrath Mage","LGD-GAMING","Earthshaker Shadow Shaman Death Prophet Spectre Bristleback","Team A"
"958301978","1936","13 Oct 2014 02:48","1949","32:29","Team B","CDEC Gaming","Lich Batrider Brewmaster Rubick Slark","Hyper Glory Team","Morphling Razor Vengeful Spirit Skywrath Mage Legion Commander","Team A"
"959318583","2096","14 Oct 2014 03:05","2073","34:33","Team B","CDEC Gaming","Sand King Faceless Void Templar Assassin Batrider Ancient Apparition","LV-Gaming","Puck Enigma Viper Slark Skywrath Mage","Team B"
"959358479","2096","14 Oct 2014 04:02","3011","50:11","Team A","CDEC Gaming","Razor Tidehunter Leshrac Brewmaster Shadow Demon","LV-Gaming","Morphling Death Prophet Spirit Breaker Treant Protector Skywrath Mage","Team B"
"967133270","2096","18 Oct 2014 06:08","5370","1:29:30","Team B","CDEC Gaming","Earthshaker Faceless Void Death Prophet Leshrac Invoker","LGD-GAMING","Vengeful Spirit Tidehunter Viper Skywrath Mage Ember Spirit","Team B"
"967321951","2096","18 Oct 2014 08:18","1522","25:22","Team A","CDEC Gaming","Earthshaker Morphling Puck Naga Siren Skywrath Mage","LGD-GAMING","Lich Enigma Faceless Void Invoker Terrorblade","Team A"
"967403273","2096","18 Oct 2014 09:06","4524","1:15:24","Team B","CDEC Gaming","Earthshaker Puck Faceless Void Slark Skywrath Mage","LGD-GAMING","Vengeful Spirit Death Prophet Nature's Prophet Ancient Apparition Doom","Team A"
"967605422","1116","18 Oct 2014 10:53","1359","22:39","Team B","CDEC Gaming","Earthshaker Death Prophet Doom Skywrath Mage Ember Spirit","LGD-GAMING","Sniper Faceless Void Viper Ancient Apparition Rubick","Team B"
"969417779","2096","19 Oct 2014 03:14","969","16:09","Team A","CDEC Gaming","Queen of Pain Naga Siren Timbersaw Tusk Skywrath Mage","Unknown Dire Team","Enigma Viper Clockwerk Rubick Bristleback","Team A"
"969458749","2096","19 Oct 2014 03:56","2405","40:05","Team B","CDEC Gaming","Earthshaker Windranger Faceless Void Troll Warlord Skywrath Mage","Unknown Radiant Team","Razor Vengeful Spirit Dark Seer Weaver Ancient Apparition","Team A"
"972186264","1936","20 Oct 2014 10:58","2703","45:03","Team B","CDEC Gaming","Mirana Morphling Clockwerk Brewmaster Shadow Demon","LaiGaming","Lich Faceless Void Viper Doom Skywrath Mage","Team A"
"972290371","1936","20 Oct 2014 12:14","3932","1:05:32","Team B","CDEC Gaming","Earthshaker Puck Naga Siren Timbersaw Skywrath Mage","DK","Storm Spirit Vengeful Spirit Faceless Void Omniknight Terrorblade","Team A"
"974396685","1936","21 Oct 2014 02:39","3269","54:29","Team B","CDEC Gaming","Nature's Prophet Brewmaster Rubick Disruptor Slark","Vici Gaming","Crystal Maiden Morphling Tidehunter Skywrath Mage Ember Spirit","Team B"
"986595205","2032","27 Oct 2014 12:12","2216","36:56","Team B","CDEC Gaming","Morphling Viper Batrider Undying Skywrath Mage","DK","Witch Doctor Jakiro Outworld Devourer Brewmaster Ogre Magi","Team A"
"986723075","2032","27 Oct 2014 01:19","3121","52:01","Team A","CDEC Gaming","Mirana Faceless Void Ancient Apparition Ogre Magi Troll Warlord","DK","Sand King Clockwerk Spectre Outworld Devourer Skywrath Mage","Team A"
"990467717","2032","29 Oct 2014 12:23","2750","45:50","Team A","CDEC Gaming","Puck Enchantress Lycan Brewmaster Rubick","Speed Gaming.Nan Tong","Ogre Magi Timbersaw Skywrath Mage Legion Commander Ember Spirit","Team A"
"990610639","2032","29 Oct 2014 01:36","2514","41:54","Team B","CDEC Gaming","Faceless Void Viper Ancient Apparition Ogre Magi Slark","Speed Gaming.Nan Tong","Sand King Clockwerk Magnus Skywrath Mage Ember Spirit","Team A"
"996744300","1350","01 Nov 2014 11:48","1412","23:32","Team A","CDEC Gaming","Vengeful Spirit Tidehunter Lycan Brewmaster Skywrath Mage","Immunity Dota","Queen of Pain Batrider Silencer Ogre Magi Slark","Team A"
"998618430","1350","02 Nov 2014 05:59","2231","37:11","Team A","CDEC Gaming","Mirana Tidehunter Lich Necrophos Ogre Magi","Virtus.pro","Crystal Maiden Faceless Void Viper Slark Skywrath Mage","Team A"
"999026029","1350","02 Nov 2014 09:51","1175","19:35","Team B","CDEC Gaming","Vengeful Spirit Viper Nature's Prophet Skywrath Mage Ember Spirit","Unknown Radiant Team","Mirana Slardar Batrider Ogre Magi Naga Siren","Team A"
"1005208746","1936","05 Nov 2014 08:32","1575","26:15","Team A","CDEC Gaming","Earthshaker Dark Seer Slark Troll Warlord Skywrath Mage","LGD-GAMING","Tidehunter Doom Lycan Ogre Magi Visage","Team B"
"1005266021","1936","05 Nov 2014 09:15","1417","23:37","Team B","CDEC Gaming","Razor Vengeful Spirit Tidehunter Dragon Knight Skywrath Mage","LGD-GAMING","Mirana Necrophos Dark Seer Lycan Ogre Magi","Team B"
"1007603770","1936","06 Nov 2014 12:08","3349","55:49","Team B","CDEC Gaming","Mirana Tidehunter Viper Ogre Magi Naga Siren","Newbee","Earthshaker Razor Faceless Void Invoker Skywrath Mage","Team A"
"1007754908","1936","06 Nov 2014 01:26","4034","1:07:14","Team A","CDEC Gaming","Morphling Sand King Nature's Prophet Ancient Apparition Brewmaster","Newbee","Tidehunter Weaver Doom Skywrath Mage Ember Spirit","Team B"
"1007969988","1936","06 Nov 2014 03:01","2462","41:02","Team B","CDEC Gaming","Faceless Void Ogre Magi Slark Skywrath Mage Ember Spirit","Newbee","Vengeful Spirit Batrider Spectre Ancient Apparition Magnus","Team B"
"1009112167","2096","07 Nov 2014 05:26","2940","49:00","Team B","CDEC Gaming","Batrider Silencer Brewmaster Ogre Magi Naga Siren","Invictus Gaming","Razor Faceless Void Invoker Treant Protector Skywrath Mage","Team A"
"1009196718","2096","07 Nov 2014 06:41","1829","30:29","Team B","CDEC Gaming","Shadow Fiend Vengeful Spirit Nature's Prophet Brewmaster Ogre Magi","Invictus Gaming","Mirana Faceless Void Naga Siren Centaur Warrunner Skywrath Mage","Team A"
"1011438085","2096","08 Nov 2014 05:34","2542","42:22","Team B","CDEC Gaming","Dazzle Lycan Brewmaster Rubick Legion Commander","Hyper Glory Team","Vengeful Spirit Death Prophet Clockwerk Slark Skywrath Mage","Team B"
"1011554164","2096","08 Nov 2014 06:55","1751","29:11","Team B","CDEC Gaming","Mirana Faceless Void Invoker Brewmaster Ogre Magi","Hyper Glory Team","Earthshaker Razor Batrider Rubick Ember Spirit","Team A"
"1011631905","2096","08 Nov 2014 07:44","2509","41:49","Team A","CDEC Gaming","Vengeful Spirit Nature's Prophet Spectre Brewmaster Ogre Magi","Hyper Glory Team","Sand King Faceless Void Medusa Timbersaw Skywrath Mage","Team A"
"1016138301","2096","10 Nov 2014 02:02","4306","1:11:46","Team B","CDEC Gaming","Crystal Maiden Clockwerk Spectre Brewmaster Skywrath Mage","DK","Morphling Witch Doctor Faceless Void Invoker Ogre Magi","Team A"
"1016212483","2096","10 Nov 2014 03:40","2268","37:48","Team B","CDEC Gaming","Puck Vengeful Spirit Death Prophet Enchantress Naga Siren","DK","Mirana Faceless Void Viper Jakiro Ogre Magi","Team A"
"1018155831","2096","11 Nov 2014 05:02","2038","33:58","Team A","CDEC Gaming","Witch Doctor Faceless Void Invoker Lycan Ogre Magi","LaiGaming","Sand King Zeus Nature's Prophet Spectre Skywrath Mage","Team A"
"1018217525","2096","11 Nov 2014 06:05","1348","22:28","Team B","CDEC Gaming","Tidehunter Witch Doctor Viper Lycan Visage","LaiGaming","Morphling Spirit Breaker Ogre Magi Magnus Skywrath Mage","Team A"
"1024342382","2158","14 Nov 2014 12:19","3025","50:25","Team B","CDEC Gaming","Puck Templar Assassin Jakiro Brewmaster Ogre Magi","Unknown Radiant Team","Razor Weaver Ancient Apparition Rubick Centaur Warrunner","Team A"
"1024497341","2158","14 Nov 2014 01:36","1707","28:27","Team A","CDEC Gaming","Tidehunter Viper Spectre Ancient Apparition Ogre Magi","LGD-GAMING","Omniknight Jakiro Medusa Skywrath Mage Ember Spirit","Team B"
"1026705311","2158","15 Nov 2014 12:18","2219","36:59","Team B","CDEC Gaming","Invoker Lycan Ogre Magi Rubick Centaur Warrunner","Speed Gaming.Nan Tong","Storm Spirit Tidehunter Dragon Knight Omniknight Jakiro","Team B"
