"Match ID","League","Start Date","Duration (s)","Duration (mm:ss)","Radiant Team","Team A","Team A Heroes","Team B","Team B Heroes","Winner"
"31906165","7","10 Aug 2012 06:37","1557","25:57","Team A","LGD-GAMING","Morphling Sand King Tidehunter Leshrac Broodmother","Invictus Gaming","Enchantress Bounty Hunter Invoker Shadow Demon Lone Druid","Team A"
"31913870","7","10 Aug 2012 07:27","2185","36:25","Team A","LGD-GAMING","Anti-Mage Earthshaker Venomancer Leshrac Brewmaster","Invictus Gaming","Sand King Enchantress Bounty Hunter Lone Druid Rubick","Team B"
"35812125","65001","26 Aug 2012 06:19","2713","45:13","Team B","LGD-GAMING","Earthshaker Morphling Shadow Shaman Queen of Pain Dark Seer","Zenith","Storm Spirit Venomancer Lone Druid Chaos Knight Rubick","Team A"
"35822343","65001","26 Aug 2012 07:28","2010","33:30","Team A","LGD-GAMING","Morphling Beastmaster Venomancer Rubick Naga Siren","Zenith","Sand King Queen of Pain Leshrac Invoker Outworld Devourer","Team A"
"35860032","65001","26 Aug 2012 11:39","1588","26:28","Team A","LGD-GAMING","Morphling Sand King Beastmaster Venomancer Invoker","Evil Geniuses","Enigma Brewmaster Chaos Knight Rubick Io","Team A"
"35865209","65001","27 Aug 2012 12:20","1445","24:05","Team B","LGD-GAMING","Morphling Queen of Pain Leshrac Chaos Knight Rubick","Evil Geniuses","Juggernaut Enigma Venomancer Invoker Lone Druid","Team A"
"35879902","65001","27 Aug 2012 02:41","2808","46:48","Team A","LGD-GAMING","Storm Spirit Beastmaster Venomancer Invoker Lycan","DK","Morphling Queen of Pain Leshrac Brewmaster Shadow Demon","Team A"
"35885467","65001","27 Aug 2012 03:43","2104","35:04","Team B","LGD-GAMING","Morphling Venomancer Ancient Apparition Invoker Brewmaster","DK","Lina Tinker Nature's Prophet Dark Seer Chaos Knight","Team A"
"36028925","65001","27 Aug 2012 06:11","1631","27:11","Team A","LGD-GAMING","Earthshaker Shadow Shaman Dark Seer Invoker Lone Druid","Moscow Five","Morphling Windranger Brewmaster Shadow Demon Rubick","Team A"
"36035663","65001","27 Aug 2012 06:55","971","16:11","Team B","LGD-GAMING","Crystal Maiden Morphling Sand King Nature's Prophet Invoker","Moscow Five","Storm Spirit Tinker Venomancer Dark Seer Shadow Demon","Team A"
"36067901","65001","27 Aug 2012 10:15","1277","21:17","Team A","LGD-GAMING","Enigma Queen of Pain Dark Seer Lone Druid Rubick","Counter Logic Gaming","Morphling Tidehunter Venomancer Leshrac Brewmaster","Team A"
"36073128","65001","27 Aug 2012 10:51","2003","33:23","Team B","LGD-GAMING","Anti-Mage Sand King Beastmaster Invoker Rubick","Counter Logic Gaming","Windranger Leshrac Enchantress Lone Druid Chaos Knight","Team A"
"36091452","65001","28 Aug 2012 01:15","1705","28:25","Team A","LGD-GAMING","Shadow Shaman Enigma Nature's Prophet Invoker Chaos Knight","Absolute Legends","Pudge Storm Spirit Vengeful Spirit Broodmother Rubick","Team A"
"36095834","65001","28 Aug 2012 01:54","1291","21:31","Team B","LGD-GAMING","Anti-Mage Beastmaster Venomancer Invoker Rubick","Absolute Legends","Pudge Tidehunter Enigma Queen of Pain Nature's Prophet","Team A"
"36255060","65001","28 Aug 2012 06:09","1850","30:50","Team A","LGD-GAMING","Morphling Sand King Shadow Shaman Dark Seer Brewmaster","mousesports","Anti-Mage Windranger Leshrac Enchantress Shadow Demon","Team A"
"36262994","65001","28 Aug 2012 06:53","1993","33:13","Team B","LGD-GAMING","Morphling Sand King Tidehunter Nature's Prophet Shadow Demon","mousesports","Anti-Mage Shadow Shaman Enigma Broodmother Rubick","Team A"
"37037383","65001","31 Aug 2012 07:13","2321","38:41","Team A","LGD-GAMING","Anti-Mage Shadow Shaman Tidehunter Invoker Rubick","Orange E-Sports","Kunkka Leshrac Nature's Prophet Night Stalker Shadow Demon","Team A"
"37047833","65001","31 Aug 2012 08:12","3078","51:18","Team B","LGD-GAMING","Morphling Beastmaster Leshrac Chaos Knight Disruptor","Orange E-Sports","Windranger Queen of Pain Enchantress Invoker Rubick","Team A"
"37330510","65001","01 Sep 2012 11:32","2628","43:48","Team A","LGD-GAMING","Morphling Enigma Nature's Prophet Ancient Apparition Chaos Knight","Zenith","Shadow Shaman Tidehunter Beastmaster Luna Leshrac","Team A"
"37338852","65001","02 Sep 2012 12:35","2584","43:04","Team B","LGD-GAMING","Lina Venomancer Nature's Prophet Lone Druid Chaos Knight","Zenith","Slardar Templar Assassin Leshrac Lycan Shadow Demon","Team A"
"37578738","65001","02 Sep 2012 09:48","2213","36:53","Team A","LGD-GAMING","Venomancer Dragon Knight Leshrac Dark Seer Naga Siren","Natus Vincere","Anti-Mage Shadow Shaman Beastmaster Rubick Keeper of the Light","Team A"
"37584550","65001","02 Sep 2012 10:41","2561","42:41","Team B","LGD-GAMING","Beastmaster Dragon Knight Leshrac Ancient Apparition Naga Siren","Natus Vincere","Juggernaut Shadow Shaman Enigma Lycan Rubick","Team B"
"37590330","65001","02 Sep 2012 11:40","3076","51:16","Team A","LGD-GAMING","Tidehunter Queen of Pain Venomancer Dark Seer Naga Siren","Natus Vincere","Beastmaster Faceless Void Leshrac Enchantress Rubick","Team B"
"37597562","65001","03 Sep 2012 12:57","3987","1:06:27","Team B","LGD-GAMING","Morphling Sand King Beastmaster Leshrac Invoker","Invictus Gaming","Shadow Shaman Enigma Brewmaster Lone Druid Rubick","Team B"
"37606953","65001","03 Sep 2012 02:22","2398","39:58","Team A","LGD-GAMING","Anti-Mage Lion Beastmaster Venomancer Invoker","Invictus Gaming","Crystal Maiden Morphling Tidehunter Leshrac Broodmother","Team A"
"37613366","65001","03 Sep 2012 03:20","2686","44:46","Team A","LGD-GAMING","Morphling Enigma Leshrac Chaos Knight Rubick","Invictus Gaming","Anti-Mage Windranger Tidehunter Lich Invoker","Team B"
"52480765","17","23 Oct 2012 03:21","1697","28:17","Team A","LGD-GAMING","Venomancer Leshrac Bounty Hunter Invoker Lone Druid","TeamFavi","Storm Spirit Tidehunter Enigma Templar Assassin Batrider","Team B"
"52747456","17","24 Oct 2012 09:45","1529","25:29","Team B","LGD-GAMING","Queen of Pain Dragon Knight Leshrac Jakiro Batrider","Invictus Gaming","Vengeful Spirit Luna Night Stalker Bounty Hunter Rubick","Team A"
"52757519","17","24 Oct 2012 10:38","2338","38:58","Team A","LGD-GAMING","Lion Beastmaster Leshrac Invoker Chaos Knight","Invictus Gaming","Sven Lina Night Stalker Bounty Hunter Batrider","Team B"
"54961722","17","29 Oct 2012 09:04","1591","26:31","Team A","LGD-GAMING","Dragon Knight Bounty Hunter Jakiro Naga Siren Keeper of the Light","Evil Geniuses","Axe Enigma Lifestealer Ancient Apparition Invoker","Team A"
"54974900","17","29 Oct 2012 10:04","1474","24:34","Team B","LGD-GAMING","Slardar Leshrac Invoker Shadow Demon Naga Siren","Evil Geniuses","Anti-Mage Pudge Templar Assassin Jakiro Keeper of the Light","Team B"
"55778517","17","31 Oct 2012 08:59","1207","20:07","Team A","LGD-GAMING","Shadow Fiend Night Stalker Jakiro Batrider Keeper of the Light","e-Club[MUFC]","Windranger Slardar Queen of Pain Leshrac Chen","Team A"
"55789982","17","31 Oct 2012 09:44","2297","38:17","Team B","LGD-GAMING","Earthshaker Bounty Hunter Jakiro Alchemist Invoker","e-Club[MUFC]","Shadow Shaman Tidehunter Queen of Pain Nature's Prophet Lifestealer","Team B"
"57886513","17","04 Nov 2012 01:16","5400","1:30:00","Team A","LGD-GAMING","Lion Bounty Hunter Brewmaster Lone Druid Keeper of the Light","DK","Windranger Slardar Queen of Pain Venomancer Leshrac","Team A"
"57947865","17","04 Nov 2012 03:31","1390","23:10","Team B","LGD-GAMING","Jakiro Alchemist Brewmaster Lone Druid Keeper of the Light","DK","Sven Enigma Templar Assassin Leshrac Nature's Prophet","Team B"
"57977201","17","04 Nov 2012 04:30","1776","29:36","Team B","LGD-GAMING","Shadow Fiend Slardar Enigma Queen of Pain Leshrac","DK","Anti-Mage Shadow Shaman Chen Invoker Rubick","Team B"
"59649229","17","08 Nov 2012 01:21","2372","39:32","Team A","LGD-GAMING","Storm Spirit Lifestealer Bounty Hunter Jakiro Keeper of the Light","Evil Geniuses","Slardar Leshrac Omniknight Chen Chaos Knight","Team A"
"59673526","17","08 Nov 2012 02:22","2281","38:01","Team B","LGD-GAMING","Sven Leshrac Dark Seer Night Stalker Bounty Hunter","Evil Geniuses","Queen of Pain Nature's Prophet Jakiro Brewmaster Rubick","Team A"
"64004353","17","17 Nov 2012 07:26","2151","35:51","Team A","LGD-GAMING","Enigma Luna Jakiro Batrider Undying","Invictus Gaming","Sven Death Prophet Leshrac Night Stalker Rubick","Team B"
"64023632","17","17 Nov 2012 08:33","1656","27:36","Team B","LGD-GAMING","Vengeful Spirit Luna Leshrac Night Stalker Magnus","Invictus Gaming","Axe Windranger Enigma Necrophos Rubick","Team A"
"64663671","17","18 Nov 2012 12:31","2260","37:40","Team B","LGD-GAMING","Beastmaster Luna Jakiro Keeper of the Light Magnus","DK","Sven Enigma Leshrac Invoker Rubick","Team A"
"64693887","17","18 Nov 2012 01:37","2312","38:32","Team A","LGD-GAMING","Enigma Luna Night Stalker Jakiro Magnus","DK","Sven Venomancer Faceless Void Leshrac Nature's Prophet","Team B"
"64725144","17","18 Nov 2012 02:35","2908","48:28","Team A","LGD-GAMING","Enigma Luna Night Stalker Jakiro Magnus","DK","Sven Venomancer Faceless Void Leshrac Nature's Prophet","Team A"
"86463139","24","26 Dec 2012 01:33","1374","22:54","Team A","LGD-GAMING","Lina Luna Brewmaster Rubick Magnus","LGD-GAMING.int","Clinkz Enchantress Shadow Demon Undying Nyx Assassin","Team A"
"86496092","24","26 Dec 2012 02:26","2110","35:10","Team B","LGD-GAMING","Lina Invoker Lone Druid Rubick Magnus","LGD-GAMING.int","Tidehunter Luna Chen Shadow Demon Nyx Assassin","Team B"
"86538375","24","26 Dec 2012 03:34","2658","44:18","Team A","LGD-GAMING","Lina Beastmaster Brewmaster Shadow Demon Lone Druid","LGD-GAMING.int","Leshrac Dark Seer Night Stalker Chen Lycan","Team B"
"87121020","24","27 Dec 2012 01:32","2886","48:06","Team A","LGD-GAMING","Faceless Void Leshrac Night Stalker Rubick Magnus","For Love.","Anti-Mage Puck Jakiro Batrider Nyx Assassin","Team B"
"87170142","24","27 Dec 2012 02:53","1923","32:03","Team B","LGD-GAMING","Anti-Mage Lion Enigma Keeper of the Light Magnus","For Love.","Storm Spirit Sven Bounty Hunter Batrider Rubick","Team B"
"87204841","24","27 Dec 2012 03:45","1826","30:26","Team A","LGD-GAMING","Sven Enigma Luna Leshrac Batrider","For Love.","Puck Lich Brewmaster Shadow Demon Lone Druid","Team B"
"88492544","24","29 Dec 2012 01:29","2617","43:37","Team B","LGD-GAMING","Sven Faceless Void Leshrac Brewmaster Keeper of the Light","DK","Beastmaster Nature's Prophet Chen Lone Druid Rubick","Team B"
"88535971","24","29 Dec 2012 02:40","4519","1:15:19","Team A","LGD-GAMING","Anti-Mage Sven Leshrac Batrider Shadow Demon","DK","Earthshaker Phantom Lancer Windranger Beastmaster Rubick","Team A"
"88624038","24","29 Dec 2012 04:42","1554","25:54","Team B","LGD-GAMING","Crystal Maiden Enigma Luna Batrider Undying","DK","Night Stalker Spectre Shadow Demon Rubick Nyx Assassin","Team B"
"91789908","24","03 Jan 2013 01:28","1639","27:19","Team A","LGD-GAMING","Lina Faceless Void Templar Assassin Rubick Magnus","ViCi Gaming__","Luna Leshrac Dark Seer Brewmaster Shadow Demon","Team A"
"91824674","24","03 Jan 2013 02:27","2576","42:56","Team B","LGD-GAMING","Sand King Templar Assassin Luna Disruptor Magnus","ViCi Gaming__","Sven Lina Brewmaster Lone Druid Rubick","Team B"
"91866448","24","03 Jan 2013 03:35","3903","1:05:03","Team A","LGD-GAMING","Sven Necrophos Leshrac Bounty Hunter Magnus","ViCi Gaming__","Lina Templar Assassin Lifestealer Dark Seer Rubick","Team A"
"93846452","24","06 Jan 2013 01:32","2199","36:39","Team B","LGD-GAMING","Phantom Lancer Lina Beastmaster Nature's Prophet Nyx Assassin","Invictus Gaming","Sand King Luna Batrider Brewmaster Disruptor","Team B"
"93883969","24","06 Jan 2013 02:33","3294","54:54","Team A","LGD-GAMING","Phantom Lancer Sven Leshrac Dark Seer Keeper of the Light","Invictus Gaming","Juggernaut Luna Shadow Demon Rubick Magnus","Team B"
"94522449","24","07 Jan 2013 01:23","2196","36:36","Team B","LGD-GAMING","Sand King Lion Beastmaster Luna Magnus","Invictus Gaming","Anti-Mage Leshrac Brewmaster Rubick Nyx Assassin","Team A"
"158968995","34","27 Mar 2013 12:57","2010","33:30","Team B","LGD-GAMING","Anti-Mage Lina Clockwerk Dark Seer Shadow Demon","LGD-GAMING.int","Storm Spirit Leshrac Lifestealer Lone Druid Rubick","Team B"
"159020377","34","27 Mar 2013 02:02","1790","29:50","Team A","LGD-GAMING","Shadow Shaman Nature's Prophet Lone Druid Nyx Assassin Magnus","LGD-GAMING.int","Queen of Pain Luna Leshrac Treant Protector Rubick","Team B"
"159064731","34","27 Mar 2013 02:59","2880","48:00","Team B","LGD-GAMING","Juggernaut Shadow Shaman Enigma Lone Druid Rubick","LGD-GAMING.int","Tinker Leshrac Nature's Prophet Lifestealer Shadow Demon","Team A"
"164021812","34","02 Apr 2013 03:23","2503","41:43","Team B","LGD-GAMING","Anti-Mage Dark Seer Invoker Nyx Assassin Keeper of the Light","Orange.Neolution Esports","Bane Luna Leshrac Rubick Magnus","Team B"
"166825260","34","06 Apr 2013 01:51","1256","20:56","Team B","LGD-GAMING","Queen of Pain Dragon Knight Lifestealer Silencer Shadow Demon","RaTtLeSnAkE. CN GaMiNg","Crystal Maiden Morphling Clockwerk Dark Seer Batrider","Team A"
"166858111","34","06 Apr 2013 02:32","1683","28:03","Team A","LGD-GAMING","Bane Queen of Pain Dragon Knight Leshrac Magnus","RaTtLeSnAkE. CN GaMiNg","Juggernaut Puck Gyrocopter Shadow Demon Nyx Assassin","Team A"
"169139247","34","09 Apr 2013 01:56","2399","39:59","Team B","LGD-GAMING","Queen of Pain Clockwerk Leshrac Shadow Demon Lone Druid","Zenith","Puck Batrider Gyrocopter Undying Rubick","Team B"
"169177907","34","09 Apr 2013 02:58","1370","22:50","Team A","LGD-GAMING","Phantom Lancer Shadow Shaman Lifestealer Brewmaster Keeper of the Light","Zenith","Juggernaut Mirana Storm Spirit Lone Druid Nyx Assassin","Team B"
"169211880","34","09 Apr 2013 03:48","2689","44:49","Team A","LGD-GAMING","Anti-Mage Beastmaster Jakiro Shadow Demon Magnus","Zenith","Luna Dragon Knight Dark Seer Nyx Assassin Keeper of the Light","Team A"
"192259099","42","10 May 2013 02:10","2109","35:09","Team B","LGD-GAMING","Juggernaut Sand King Gyrocopter Brewmaster Rubick","ViCi Gaming__","Leshrac Shadow Demon Lone Druid Chaos Knight Io","Team A"
"192294409","42","10 May 2013 03:08","3003","50:03","Team A","LGD-GAMING","Dragon Knight Leshrac Lone Druid Keeper of the Light Magnus","ViCi Gaming__","Juggernaut Sand King Storm Spirit Clockwerk Shadow Demon","Team B"
"197220621","42","17 May 2013 02:29","928","15:28","Team A","LGD-GAMING","Earthshaker Leshrac Dark Seer Lone Druid Visage","For Love.","Sven Queen of Pain Clockwerk Gyrocopter Rubick","Team A"
"197247027","42","17 May 2013 03:06","1264","21:04","Team B","LGD-GAMING","Juggernaut Sand King Nature's Prophet Rubick Magnus","Unknown Radiant Team","Puck Queen of Pain Alchemist Nyx Assassin Keeper of the Light","Team B"
"198047460","42","18 May 2013 04:00","3544","59:04","Team B","LGD-GAMING","Sand King Kunkka Dark Seer Shadow Demon Lone Druid","Unknown Radiant Team","Anti-Mage Bane Dragon Knight Leshrac Magnus","Team A"
"199487247","65004","20 May 2013 01:00","3622","1:00:22","Team A","LGD-GAMING","Luna Leshrac Lifestealer Dark Seer Silencer","DRMZLEDIONSTEELSERIES","Anti-Mage Queen of Pain Dragon Knight Shadow Demon Nyx Assassin","Team A"
"199542017","65004","20 May 2013 02:25","1325","22:05","Team B","LGD-GAMING","Anti-Mage Beastmaster Leshrac Nyx Assassin Visage","DRMZLEDIONSTEELSERIES","Templar Assassin Gyrocopter Silencer Rubick Magnus","Team A"
"199583142","65004","20 May 2013 03:25","2089","34:49","Team A","LGD-GAMING","Bane Queen of Pain Dragon Knight Leshrac Lifestealer","AmgD.First Departure","Anti-Mage Chen Shadow Demon Magnus Skywrath Mage","Team A"
"199628562","65004","20 May 2013 04:26","1920","32:00","Team B","LGD-GAMING","Anti-Mage Kunkka Beastmaster Shadow Demon Visage","AmgD.First Departure","Juggernaut Gyrocopter Nyx Assassin Keeper of the Light Magnus","Team A"
"202314010","34","24 May 2013 10:42","1865","31:05","Team B","LGD-GAMING","Dark Seer Jakiro Spectre Nyx Assassin Visage","Invictus Gaming","Juggernaut Lina Tinker Nature's Prophet Shadow Demon","Team A"
"202406132","34","24 May 2013 01:26","1386","23:06","Team A","LGD-GAMING","Earthshaker Kunkka Jakiro Lone Druid Visage","DK","Leshrac Dark Seer Omniknight Chaos Knight Io","Team A"
"202977455","34","25 May 2013 05:43","1150","19:10","Team A","LGD-GAMING","Kunkka Shadow Demon Lone Druid Nyx Assassin Keeper of the Light","Team Liquid","Bane Templar Assassin Luna Dark Seer Chen","Team A"
"203021965","34","25 May 2013 07:50","3227","53:47","Team A","LGD-GAMING","Earthshaker Kunkka Shadow Shaman Dark Seer Lone Druid","Curse of Fallen Angel","Phantom Lancer Clockwerk Rubick Keeper of the Light Magnus","Team B"
"203184005","34","25 May 2013 12:45","2176","36:16","Team A","LGD-GAMING","Anti-Mage Clockwerk Dark Seer Jakiro Shadow Demon","Orange.Neolution Esports","Bane Shadow Fiend Leshrac Nyx Assassin Magnus","Team A"
"203820462","34","26 May 2013 07:08","2733","45:33","Team A","LGD-GAMING","Dark Seer Night Stalker Jakiro Spectre Visage","Orange.Neolution Esports","Nature's Prophet Gyrocopter Invoker Shadow Demon Nyx Assassin","Team A"
"203851558","34","26 May 2013 08:26","2950","49:10","Team B","LGD-GAMING","Kunkka Luna Jakiro Shadow Demon Magnus","Orange.Neolution Esports","Phantom Lancer Clockwerk Gyrocopter Nyx Assassin Keeper of the Light","Team A"
"203918686","34","26 May 2013 10:32","2007","33:27","Team A","LGD-GAMING","Bane Juggernaut Broodmother Rubick Magnus","Curse of Fallen Angel","Storm Spirit Shadow Shaman Lifestealer Lone Druid Keeper of the Light","Team B"
"203962098","34","26 May 2013 11:38","1580","26:20","Team B","LGD-GAMING","Earthshaker Sven Gyrocopter Keeper of the Light Magnus","Curse of Fallen Angel","Phantom Assassin Enchantress Batrider Lone Druid Io","Team A"
"205462046","65004","28 May 2013 09:25","2644","44:04","Team B","LGD-GAMING","Beastmaster Spectre Lone Druid Nyx Assassin Visage","**singStars.Gaming","Phantom Assassin Dragon Knight Dark Seer Enchantress Io","Team B"
"205490330","65004","28 May 2013 10:30","1844","30:44","Team A","LGD-GAMING","Phantom Lancer Dark Seer Jakiro Batrider Keeper of the Light","**singStars.Gaming","Queen of Pain Dragon Knight Chen Lone Druid Nyx Assassin","Team A"
"205521108","65004","28 May 2013 11:30","1583","26:23","Team A","LGD-GAMING","Windranger Queen of Pain Shadow Demon Lone Druid Nyx Assassin","**singStars.Gaming","Weaver Batrider Alchemist Keeper of the Light Visage","Team A"
"205687817","65004","28 May 2013 03:39","2292","38:12","Team B","LGD-GAMING","Kunkka Luna Dark Seer Nyx Assassin Keeper of the Light","ViCi Gaming__","Clockwerk Gyrocopter Alchemist Shadow Demon Visage","Team A"
"205740032","65004","28 May 2013 04:46","3097","51:37","Team A","LGD-GAMING","Leshrac Dark Seer Lone Druid Nyx Assassin Visage","ViCi Gaming__","Kunkka Lina Clockwerk Gyrocopter Rubick","Team A"
"205792630","65004","28 May 2013 05:54","2417","40:17","Team B","LGD-GAMING","Kunkka Dark Seer Weaver Jakiro Rubick","ViCi Gaming__","Leshrac Gyrocopter Shadow Demon Visage Slark","Team A"
"207082987","65004","30 May 2013 12:23","1854","30:54","Team A","LGD-GAMING","Anti-Mage Queen of Pain Shadow Demon Nyx Assassin Visage","RaTtLeSnAkE. CN GaMiNg","Nature's Prophet Batrider Doom Keeper of the Light Magnus","Team A"
"207115256","65004","30 May 2013 01:14","1957","32:37","Team B","LGD-GAMING","Dragon Knight Dark Seer Gyrocopter Shadow Demon Visage","RaTtLeSnAkE. CN GaMiNg","Earthshaker Shadow Fiend Kunkka Clockwerk Skywrath Mage","Team A"
"207148444","65004","30 May 2013 02:04","1683","28:03","Team A","LGD-GAMING","Enigma Lifestealer Lone Druid Rubick Visage","RaTtLeSnAkE. CN GaMiNg","Juggernaut Storm Spirit Queen of Pain Shadow Demon Keeper of the Light","Team A"
"207951685","42","31 May 2013 02:24","2031","33:51","Team B","LGD-GAMING","Clockwerk Chaos Knight Nyx Assassin Keeper of the Light Io","Invictus Gaming","Beastmaster Bounty Hunter Chen Gyrocopter Shadow Demon","Team A"
"207993432","42","31 May 2013 03:21","1174","19:34","Team A","LGD-GAMING","Dark Seer Chaos Knight Keeper of the Light Io Slark","Invictus Gaming","Morphling Windranger Kunkka Chen Rubick","Team A"
"220733594","54","16 Jun 2013 12:19","1943","32:23","Team A","LGD-GAMING","Earthshaker Windranger Dragon Knight Gyrocopter Visage","Invasion MUFC","Vengeful Spirit Queen of Pain Nature's Prophet Chaos Knight Io","Team A"
"220770747","54","16 Jun 2013 01:13","2392","39:52","Team B","LGD-GAMING","Clockwerk Gyrocopter Chaos Knight Keeper of the Light Io","Invasion MUFC","Queen of Pain Faceless Void Dark Seer Chen Rubick","Team B"
"220907274","54","16 Jun 2013 04:23","3207","53:27","Team A","LGD-GAMING","Morphling Lifestealer Batrider Shadow Demon Nyx Assassin","RaTtLeSnAkE. CN GaMiNg","Beastmaster Leshrac Nature's Prophet Alchemist Rubick","Team A"
"220965006","54","16 Jun 2013 05:36","1604","26:44","Team B","LGD-GAMING","Phantom Assassin Jakiro Batrider Shadow Demon Magnus","RaTtLeSnAkE. CN GaMiNg","Shadow Fiend Windranger Dragon Knight Nyx Assassin Visage","Team B"
"221656533","54","17 Jun 2013 04:13","2162","36:02","Team B","LGD-GAMING","Sand King Queen of Pain Clockwerk Gyrocopter Shadow Demon","DK","Dark Seer Weaver Chen Alchemist Rubick","Team B"
"221705838","54","17 Jun 2013 05:16","1976","32:56","Team A","LGD-GAMING","Windranger Dragon Knight Weaver Ogre Magi Visage","DK","Sand King Kunkka Dark Seer Chen Gyrocopter","Team A"
"224593077","42","21 Jun 2013 02:35","2918","48:38","Team A","LGD-GAMING","Beastmaster Dark Seer Spectre Rubick Visage","Orange.Neolution Esports","Anti-Mage Windranger Lina Queen of Pain Nyx Assassin","Team A"
"224644563","42","21 Jun 2013 03:50","2497","41:37","Team B","LGD-GAMING","Anti-Mage Dark Seer Jakiro Rubick Nyx Assassin","Orange.Neolution Esports","Sand King Tinker Templar Assassin Leshrac Shadow Demon","Team A"
