"Match ID","League","Start Date","Duration (s)","Duration (mm:ss)","Radiant Team","Team A","Team A Heroes","Team B","Team B Heroes","Winner"
"286498044","60","25 Aug 2013 01:16","1253","20:53","Team B","Vici Gaming","Queen of Pain Lifestealer Lone Druid Rubick Naga Siren","Unknown Radiant Team","Bane Puck Nature's Prophet Weaver Visage","Team A"
"286634084","60","25 Aug 2013 03:22","1316","21:56","Team A","Vici Gaming","Storm Spirit Lifestealer Rubick Visage Timbersaw","Tell Me Why","Puck Windranger Nature's Prophet Alchemist Io","Team A"
"286680376","60","25 Aug 2013 04:02","1632","27:12","Team B","Vici Gaming","Anti-Mage Puck Chen Outworld Devourer Naga Siren","Tell Me Why","Crystal Maiden Queen of Pain Weaver Lone Druid Abaddon","Team A"
"304261465","76","09 Sep 2013 03:13","988","16:28","Team A","Vici Gaming","Kunkka Spectre Nyx Assassin Visage Elder Titan","RaTtLeSnAkE. CN GaMiNg","Dragon Knight Nature's Prophet Chen Lone Druid Io","Team A"
"304325502","76","09 Sep 2013 03:46","1537","25:37","Team A","Vici Gaming","Tinker Lifestealer Chen Lone Druid Rubick","RaTtLeSnAkE. CN GaMiNg","Puck Queen of Pain Weaver Naga Siren Abaddon","Team A"
"306197114","76","11 Sep 2013 12:21","1049","17:29","Team A","Vici Gaming","Spirit Breaker Gyrocopter Alchemist Rubick Visage","Invictus Gaming","Crystal Maiden Dragon Knight Weaver Naga Siren Timbersaw","Team A"
"306225300","76","11 Sep 2013 12:59","2219","36:59","Team B","Vici Gaming","Razor Clockwerk Dark Seer Weaver Nyx Assassin","Invictus Gaming","Puck Leshrac Lifestealer Gyrocopter Rubick","Team B"
"306273383","76","11 Sep 2013 01:58","1280","21:20","Team B","Vici Gaming","Venomancer Dark Seer Spectre Nyx Assassin Naga Siren","Invictus Gaming","Weaver Outworld Devourer Treant Protector Rubick Troll Warlord","Team B"
"307384691","76","12 Sep 2013 04:11","1359","22:39","Team A","Vici Gaming","Puck Gyrocopter Rubick Visage Elder Titan","OguraYui","Chen Spirit Breaker Alchemist Shadow Demon Timbersaw","Team A"
"307453255","76","12 Sep 2013 05:03","1583","26:23","Team A","Vici Gaming","Bounty Hunter Spectre Rubick Visage Timbersaw","Unknown Dire Team","Dragon Knight Leshrac Nature's Prophet Weaver Chen","Team B"
"319035399","81","22 Sep 2013 02:34","2707","45:07","Team B","Vici Gaming","Clockwerk Weaver Alchemist Treant Protector Rubick","Unknown Radiant Team","Sand King Kunkka Luna Io Elder Titan","Team B"
"319122525","81","22 Sep 2013 03:51","3335","55:35","Team A","Vici Gaming","Bane Phantom Lancer Razor Rubick Elder Titan","DK","Dragon Knight Dark Seer Enchantress Weaver Nyx Assassin","Team B"
"324144208","81","27 Sep 2013 01:30","2512","41:52","Team B","Vici Gaming","Beastmaster Dark Seer Weaver Gyrocopter Naga Siren","Invictus Gaming","Storm Spirit Nature's Prophet Lifestealer Chen Nyx Assassin","Team B"
"324221294","81","27 Sep 2013 02:42","2490","41:30","Team A","Vici Gaming","Kunkka Lion Dark Seer Weaver Shadow Demon","Invictus Gaming","Anti-Mage Clockwerk Nyx Assassin Naga Siren Visage","Team B"
"330312936","81","02 Oct 2013 01:38","1164","19:24","Team A","Vici Gaming","Luna Dragon Knight Chen Naga Siren Elder Titan","RaTtLeSnAkE. CN GaMiNg","Shadow Fiend Dark Seer Weaver Jakiro Alchemist","Team A"
"330357224","81","02 Oct 2013 02:23","1965","32:45","Team B","Vici Gaming","Weaver Chen Alchemist Naga Siren Elder Titan","RaTtLeSnAkE. CN GaMiNg","Anti-Mage Rubick Nyx Assassin Visage Timbersaw","Team A"
"333712331","81","05 Oct 2013 10:29","1455","24:15","Team A","Vici Gaming","Nature's Prophet Weaver Alchemist Naga Siren Io","Hyper Glory Team","Storm Spirit Lifestealer Rubick Nyx Assassin Troll Warlord","Team A"
"333764348","81","05 Oct 2013 11:13","1806","30:06","Team B","Vici Gaming","Bane Razor Alchemist Visage Elder Titan","Hyper Glory Team","Lifestealer Enchantress Bounty Hunter Outworld Devourer Nyx Assassin","Team A"
"338494251","81","09 Oct 2013 10:30","1395","23:15","Team A","Vici Gaming","Earthshaker Weaver Chaos Knight Io Elder Titan","Unknown Dire Team","Mirana Sand King Dragon Knight Visage Troll Warlord","Team A"
"338526966","81","09 Oct 2013 11:17","1001","16:41","Team B","Vici Gaming","Juggernaut Weaver Chen Alchemist Naga Siren","Unknown Radiant Team","Gyrocopter Rubick Visage Troll Warlord Timbersaw","Team A"
"340816287","81","11 Oct 2013 01:29","2872","47:52","Team A","Vici Gaming","Anti-Mage Dragon Knight Dark Seer Jakiro Naga Siren","LGD-GAMING","Earthshaker Puck Lifestealer Weaver Visage","Team B"
"340903892","81","11 Oct 2013 02:41","2205","36:45","Team B","Vici Gaming","Storm Spirit Clockwerk Alchemist Nyx Assassin Visage","LGD-GAMING","Puck Lifestealer Jakiro Gyrocopter Naga Siren","Team A"
"345532974","104","15 Oct 2013 03:25","2592","43:12","Team A","Vici Gaming","Crystal Maiden Nature's Prophet Weaver Timbersaw Elder Titan","LGD-GAMING","Razor Clockwerk Naga Siren Visage Troll Warlord","Team B"
"345557568","104","15 Oct 2013 04:23","1420","23:40","Team B","Vici Gaming","Weaver Chen Spirit Breaker Alchemist Io","LGD-GAMING","Dragon Knight Clockwerk Lifestealer Rubick Naga Siren","Team B"
"345707024","104","15 Oct 2013 09:11","1831","30:31","Team B","Vici Gaming","Templar Assassin Alchemist Naga Siren Visage Timbersaw","LGD-GAMING.int","Luna Dark Seer Chen Rubick Elder Titan","Team B"
"345745512","104","15 Oct 2013 10:06","1914","31:54","Team A","Vici Gaming","Anti-Mage Juggernaut Chaos Knight Naga Siren Io","LGD-GAMING.int","Phantom Lancer Dragon Knight Spirit Breaker Rubick Keeper of the Light","Team A"
"345784409","104","15 Oct 2013 11:01","1501","25:01","Team B","Vici Gaming","Enigma Outworld Devourer Chaos Knight Io Timbersaw","LGD-GAMING.int","Dragon Knight Dark Seer Chen Gyrocopter Naga Siren","Team A"
"347009524","81","16 Oct 2013 01:31","1833","30:33","Team A","Vici Gaming","Crystal Maiden Dark Seer Gyrocopter Chaos Knight Io","**singStars.Gaming","Shadow Fiend Clockwerk Chen Rubick Troll Warlord","Team B"
"347072046","81","16 Oct 2013 02:27","3340","55:40","Team B","Vici Gaming","Dark Seer Weaver Spectre Nyx Assassin Visage","**singStars.Gaming","Anti-Mage Earthshaker Rubick Troll Warlord Elder Titan","Team B"
"350458763","81","19 Oct 2013 10:34","1558","25:58","Team A","Vici Gaming","Storm Spirit Lifestealer Gyrocopter Rubick Naga Siren","TongFu.WanZhou","Anti-Mage Enigma Nyx Assassin Troll Warlord Elder Titan","Team A"
"350517339","81","19 Oct 2013 11:23","1121","18:41","Team B","Vici Gaming","Storm Spirit Enigma Nyx Assassin Visage Timbersaw","TongFu.WanZhou","Earthshaker Kunkka Weaver Jakiro Elder Titan","Team A"
"353004114","104","21 Oct 2013 03:16","1935","32:15","Team B","Vici Gaming","Kunkka Clockwerk Dark Seer Weaver Rubick","Unknown Radiant Team","Windranger Spirit Breaker Alchemist Visage Troll Warlord","Team B"
"353045827","104","21 Oct 2013 04:55","2457","40:57","Team B","Vici Gaming","Crystal Maiden Puck Weaver Chen Timbersaw","Unknown Radiant Team","Shadow Fiend Clockwerk Rubick Visage Troll Warlord","Team A"
"355820261","81","23 Oct 2013 01:47","2326","38:46","Team A","Vici Gaming","Windranger Luna Clockwerk Alchemist Naga Siren","LGD-GAMING.int","Earthshaker Shadow Fiend Puck Sand King Leshrac","Team A"
"355900483","81","23 Oct 2013 02:49","2612","43:32","Team B","Vici Gaming","Luna Dragon Knight Chen Rubick Timbersaw","LGD-GAMING.int","Shadow Fiend Windranger Lich Venomancer Lifestealer","Team A"
"358091459","81","25 Oct 2013 01:29","2370","39:30","Team A","Vici Gaming","Shadow Fiend Leshrac Batrider Shadow Demon Timbersaw","DK","Lion Luna Dark Seer Night Stalker Naga Siren","Team B"
"358166870","81","25 Oct 2013 02:33","1360","22:40","Team B","Vici Gaming","Necrophos Pugna Chen Rubick Timbersaw","DK","Witch Doctor Venomancer Luna Nature's Prophet Nyx Assassin","Team A"
"365658566","81","31 Oct 2013 12:29","1376","22:56","Team B","Vici Gaming","Storm Spirit Viper Lifestealer Chen Alchemist","Invictus Gaming","Bane Earthshaker Clockwerk Spectre Ancient Apparition","Team A"
"365708297","81","31 Oct 2013 01:48","1607","26:47","Team A","Vici Gaming","Razor Leshrac Night Stalker Shadow Demon Timbersaw","Invictus Gaming","Anti-Mage Tidehunter Lich Lifestealer Visage","Team A"
"369654299","81","03 Nov 2013 12:37","1544","25:44","Team B","Vici Gaming","Tidehunter Luna Dragon Knight Chen Naga Siren","RaTtLeSnAkE. CN GaMiNg","Crystal Maiden Mirana Death Prophet Clockwerk Alchemist","Team A"
"369719159","81","03 Nov 2013 01:24","1409","23:29","Team A","Vici Gaming","Pugna Dragon Knight Bounty Hunter Rubick Naga Siren","RaTtLeSnAkE. CN GaMiNg","Mirana Tidehunter Night Stalker Chen Alchemist","Team A"
"370614178","104","04 Nov 2013 05:33","1534","25:34","Team A","Vici Gaming","Crystal Maiden Phantom Lancer Storm Spirit Chen Elder Titan","**singStars.Gaming","Windranger Luna Clockwerk Leshrac Shadow Demon","Team A"
"370646048","104","04 Nov 2013 06:24","2447","40:47","Team B","Vici Gaming","Earthshaker Beastmaster Weaver Alchemist Rubick","**singStars.Gaming","Anti-Mage Crystal Maiden Lina Viper Clockwerk","Team B"
"370688470","104","04 Nov 2013 07:34","2584","43:04","Team A","Vici Gaming","Mirana Windranger Luna Dragon Knight Naga Siren","**singStars.Gaming","Crystal Maiden Earthshaker Morphling Razor Clockwerk","Team A"
"370748318","104","04 Nov 2013 08:54","1720","28:40","Team A","Vici Gaming","Anti-Mage Pugna Clockwerk Leshrac Rubick","DK","Crystal Maiden Earthshaker Mirana Alchemist Invoker","Team A"
"370791786","104","04 Nov 2013 09:48","2762","46:02","Team B","Vici Gaming","Anti-Mage Lina Pugna Clockwerk Shadow Demon","DK","Earthshaker Tiny Lion Weaver Invoker","Team A"
"373125046","81","06 Nov 2013 09:32","1450","24:10","Team A","Vici Gaming","Leshrac Night Stalker Weaver Shadow Demon Timbersaw","Hyper Glory Team","Mirana Puck Clockwerk Bounty Hunter Elder Titan","Team A"
"373162464","81","06 Nov 2013 10:16","1725","28:45","Team B","Vici Gaming","Mirana Venomancer Alchemist Invoker Rubick","Hyper Glory Team","Crystal Maiden Juggernaut Windranger Clockwerk Undying","Team A"
"375304585","65008","08 Nov 2013 05:14","2276","37:56","Team A","Vici Gaming","Crystal Maiden Sand King Weaver Alchemist Timbersaw","DK","Shadow Fiend Slardar Clockwerk Leshrac Shadow Demon","Team A"
"375356097","65008","08 Nov 2013 06:51","3141","52:21","Team A","Vici Gaming","Dragon Knight Chen Gyrocopter Naga Siren Timbersaw","Unknown Dire Team","Puck Luna Nature's Prophet Alchemist Rubick","Team A"
"375840706","65008","08 Nov 2013 03:18","2246","37:26","Team A","Vici Gaming","Storm Spirit Leshrac Lifestealer Shadow Demon Elder Titan","RaTtLeSnAkE. CN GaMiNg","Crystal Maiden Windranger Clockwerk Invoker Lone Druid","Team A"
"376528582","65008","09 Nov 2013 03:34","1965","32:45","Team B","Vici Gaming","Sand King Luna Bounty Hunter Alchemist Visage","Invictus Gaming","Storm Spirit Venomancer Lifestealer Weaver Naga Siren","Team A"
"376556458","65008","09 Nov 2013 04:31","1896","31:36","Team A","Vici Gaming","Storm Spirit Leshrac Spectre Rubick Elder Titan","Invictus Gaming","Kunkka Gyrocopter Alchemist Shadow Demon Nyx Assassin","Team B"
"376590570","65008","09 Nov 2013 05:26","969","16:09","Team B","Vici Gaming","Luna Nature's Prophet Night Stalker Naga Siren Visage","Invictus Gaming","Puck Alchemist Lone Druid Rubick Bristleback","Team B"
"376799708","81","09 Nov 2013 09:29","956","15:56","Team B","Vici Gaming","Juggernaut Pugna Viper Leshrac Rubick","Unknown Radiant Team","Vengeful Spirit Nature's Prophet Clinkz Alchemist Visage","Team B"
"376845866","81","09 Nov 2013 10:10","2581","43:01","Team A","Vici Gaming","Lina Dark Seer Gyrocopter Alchemist Shadow Demon","Unknown Dire Team","Luna Nature's Prophet Brewmaster Rubick Naga Siren","Team A"
"377998323","65008","10 Nov 2013 03:57","1651","27:31","Team A","Vici Gaming","Crystal Maiden Dragon Knight Gyrocopter Shadow Demon Timbersaw","Unknown Dire Team","Beastmaster Chen Alchemist Lone Druid Rubick","Team A"
"378029457","65008","10 Nov 2013 04:48","1987","33:07","Team B","Vici Gaming","Kunkka Viper Nature's Prophet Chen Shadow Demon","Unknown Radiant Team","Leshrac Weaver Alchemist Rubick Nyx Assassin","Team B"
"378067952","65008","10 Nov 2013 05:43","2305","38:25","Team A","Vici Gaming","Earthshaker Windranger Dragon Knight Weaver Elder Titan","Unknown Dire Team","Mirana Viper Leshrac Alchemist Shadow Demon","Team B"
"379401104","104","11 Nov 2013 05:27","1513","25:13","Team A","Vici Gaming","Storm Spirit Lifestealer Chen Shadow Demon Timbersaw","Invictus Gaming","Crystal Maiden Luna Dragon Knight Nyx Assassin Visage","Team B"
"379423163","104","11 Nov 2013 06:11","2147","35:47","Team B","Vici Gaming","Anti-Mage Bane Kunkka Clockwerk Visage","Invictus Gaming","Tinker Chen Alchemist Lone Druid Rubick","Team B"
"380506722","104","12 Nov 2013 05:14","2085","34:45","Team A","Vici Gaming","Crystal Maiden Dragon Knight Weaver Visage Bristleback","RaTtLeSnAkE. CN GaMiNg","Pudge Lion Tidehunter Lifestealer Naga Siren","Team B"
"380535232","104","12 Nov 2013 06:09","1870","31:10","Team B","Vici Gaming","Crystal Maiden Tidehunter Pugna Gyrocopter Alchemist","RaTtLeSnAkE. CN GaMiNg","Sniper Luna Naga Siren Keeper of the Light Visage","Team A"
"381899010","81","13 Nov 2013 12:22","2405","40:05","Team A","Vici Gaming","Crystal Maiden Windranger Kunkka Clockwerk Spectre","LGD-GAMING","Pugna Dragon Knight Lifestealer Alchemist Rubick","Team B"
"381970822","81","13 Nov 2013 01:27","1420","23:40","Team B","Vici Gaming","Pugna Templar Assassin Luna Clockwerk Rubick","LGD-GAMING","Anti-Mage Crystal Maiden Beastmaster Lifestealer Visage","Team A"
"384447041","81","15 Nov 2013 12:32","1731","28:51","Team A","Vici Gaming","Storm Spirit Lifestealer Weaver Rubick Visage","**singStars.Gaming","Crystal Maiden Juggernaut Windranger Shadow Shaman Alchemist","Team A"
"384556757","81","15 Nov 2013 01:22","2148","35:48","Team B","Vici Gaming","Pugna Leshrac Alchemist Rubick Bristleback","**singStars.Gaming","Storm Spirit Tinker Clockwerk Naga Siren Visage","Team A"
"391218150","114","19 Nov 2013 01:10","1702","28:22","Team B","Vici Gaming","Crystal Maiden Tinker Dragon Knight Lone Druid Visage","For Love.","Storm Spirit Tiny Clockwerk Alchemist Disruptor","Team A"
"391283459","114","19 Nov 2013 01:58","2353","39:13","Team A","Vici Gaming","Venomancer Dragon Knight Omniknight Chen Gyrocopter","For Love.","Crystal Maiden Windranger Clockwerk Weaver Alchemist","Team A"
"394859537","81","22 Nov 2013 12:24","1795","29:55","Team B","Vici Gaming","Vengeful Spirit Dragon Knight Chen Timbersaw Elder Titan","LGD-GAMING.int","Windranger Lich Nature's Prophet Lifestealer Alchemist","Team A"
"394920548","81","22 Nov 2013 01:13","2055","34:15","Team A","Vici Gaming","Pugna Clockwerk Weaver Alchemist Rubick","LGD-GAMING.int","Crystal Maiden Mirana Pudge Nature's Prophet Elder Titan","Team A"
"396085971","81","23 Nov 2013 09:32","1697","28:17","Team B","Vici Gaming","Clockwerk Weaver Rubick Visage Bristleback","TongFu.WanZhou","Crystal Maiden Mirana Venomancer Nature's Prophet Naga Siren","Team A"
"396138644","81","23 Nov 2013 10:19","1408","23:28","Team A","Vici Gaming","Venomancer Nature's Prophet Weaver Batrider Visage","TongFu.WanZhou","Mirana Lion Clockwerk Dark Seer Alchemist","Team A"
"403383813","120","29 Nov 2013 10:16","2239","37:19","Team A","Vici Gaming","Lich Clinkz Alchemist Visage Bristleback","Hyper Glory Team","Crystal Maiden Mirana Viper Naga Siren Timbersaw","Team A"
"403426742","120","29 Nov 2013 11:14","2098","34:58","Team B","Vici Gaming","Pugna Leshrac Shadow Demon Lone Druid Timbersaw","Hyper Glory Team","Crystal Maiden Juggernaut Viper Batrider Alchemist","Team A"
"406039707","120","01 Dec 2013 12:15","3661","1:01:01","Team A","Vici Gaming","Crystal Maiden Chen Gyrocopter Alchemist Bristleback","DK","Queen of Pain Luna Clockwerk Leshrac Rubick","Team A"
"406147071","120","01 Dec 2013 01:45","1229","20:29","Team B","Vici Gaming","Crystal Maiden Puck Dark Seer Weaver Bristleback","DK","Vengeful Spirit Templar Assassin Night Stalker Visage Timbersaw","Team B"
"406206139","120","01 Dec 2013 02:34","1987","33:07","Team A","Vici Gaming","Crystal Maiden Chen Alchemist Lone Druid Bristleback","DK","Clockwerk Leshrac Lifestealer Weaver Rubick","Team A"
"408238462","120","03 Dec 2013 12:43","1118","18:38","Team A","Vici Gaming","Storm Spirit Pugna Nyx Assassin Visage Bristleback","LGD-GAMING","Weaver Batrider Chen Rubick Timbersaw","Team A"
"408307393","120","03 Dec 2013 01:27","2524","42:04","Team B","Vici Gaming","Bane Sand King Pugna Dragon Knight Elder Titan","LGD-GAMING","Crystal Maiden Storm Spirit Lich Lifestealer Alchemist","Team A"
"409007470","104","04 Dec 2013 06:07","2439","40:39","Team A","Vici Gaming","Crystal Maiden Venomancer Lone Druid Visage Bristleback","DK","Lich Luna Clockwerk Outworld Devourer Rubick","Team B"
"409039464","104","04 Dec 2013 07:09","2381","39:41","Team B","Vici Gaming","Storm Spirit Clockwerk Clinkz Rubick Nyx Assassin","DK","Crystal Maiden Puck Doom Gyrocopter Timbersaw","Team A"
"409080008","104","04 Dec 2013 08:23","1023","17:03","Team A","Vici Gaming","Crystal Maiden Dragon Knight Nyx Assassin Visage Bristleback","DK","Lich Luna Night Stalker Rubick Timbersaw","Team A"
"409241489","120","04 Dec 2013 12:16","828","13:48","Team A","Vici Gaming","Necrophos Clockwerk Leshrac Alchemist Rubick","LGD-GAMING","Bane Crystal Maiden Dragon Knight Lifestealer Bristleback","Team A"
"409280886","120","04 Dec 2013 12:55","1342","22:22","Team B","Vici Gaming","Crystal Maiden Storm Spirit Chen Nyx Assassin Bristleback","LGD-GAMING","Vengeful Spirit Clockwerk Lifestealer Outworld Devourer Visage","Team A"
"409347103","120","04 Dec 2013 01:56","1091","18:11","Team A","Vici Gaming","Crystal Maiden Windranger Weaver Alchemist Bristleback","LGD-GAMING","Kunkka Lion Clockwerk Clinkz Chen","Team A"
"409975599","104","05 Dec 2013 02:23","2494","41:34","Team B","Vici Gaming","Storm Spirit Clockwerk Gyrocopter Nyx Assassin Visage","Invictus Gaming","Puck Luna Leshrac Alchemist Rubick","Team A"
"410005699","104","05 Dec 2013 03:34","1730","28:50","Team A","Vici Gaming","Crystal Maiden Windranger Necrophos Pugna Bristleback","Invictus Gaming","Venomancer Clockwerk Nature's Prophet Chen Gyrocopter","Team B"
"410028101","104","05 Dec 2013 04:20","3575","59:35","Team B","Vici Gaming","Dragon Knight Weaver Alchemist Visage Timbersaw","Invictus Gaming","Anti-Mage Crystal Maiden Puck Nature's Prophet Elder Titan","Team A"
"410069763","104","05 Dec 2013 05:46","1083","18:03","Team A","Vici Gaming","Anti-Mage Clockwerk Leshrac Outworld Devourer Rubick","Invictus Gaming","Pugna Dragon Knight Jakiro Shadow Demon Bristleback","Team A"
"413369667","70","07 Dec 2013 07:12","1360","22:40","Team A","Vici Gaming","Storm Spirit Lone Druid Rubick Visage Bristleback","against-All-authority","Bane Clockwerk Weaver Alchemist Invoker","Team A"
"414571967","70","08 Dec 2013 04:24","919","15:19","Team B","Vici Gaming","Pugna Leshrac Alchemist Shadow Demon Bristleback","Alliance","Bane Juggernaut Shadow Fiend Clockwerk Chen","Team A"
"414620757","70","08 Dec 2013 05:01","1953","32:33","Team B","Vici Gaming","Anti-Mage Pugna Clockwerk Chen Rubick","Alliance","Crystal Maiden Puck Nature's Prophet Weaver Abaddon","Team B"
"414690055","70","08 Dec 2013 06:00","3856","1:04:16","Team B","Vici Gaming","Crystal Maiden Storm Spirit Clockwerk Weaver Chen","Alliance","Windranger Enchantress Batrider Gyrocopter Elder Titan","Team A"
"414832987","70","08 Dec 2013 08:09","2435","40:35","Team A","Vici Gaming","Bane Storm Spirit Clinkz Alchemist Bristleback","Fnatic","Lifestealer Enchantress Invoker Visage Elder Titan","Team B"
"414893486","70","08 Dec 2013 09:20","2944","49:04","Team A","Vici Gaming","Sand King Pugna Dragon Knight Clockwerk Shadow Demon","Fnatic","Windranger Luna Enchantress Invoker Rubick","Team A"
"414953439","70","08 Dec 2013 10:40","2358","39:18","Team A","Vici Gaming","Storm Spirit Leshrac Rubick Bristleback Elder Titan","Fnatic","Crystal Maiden Weaver Alchemist Chaos Knight Io","Team A"
"414993762","70","08 Dec 2013 11:50","986","16:26","Team B","Vici Gaming","Crystal Maiden Dark Seer Weaver Alchemist Nyx Assassin","Fnatic","Venomancer Clinkz Night Stalker Visage Timbersaw","Team A"
"415012261","70","09 Dec 2013 12:17","970","16:10","Team B","Vici Gaming","Crystal Maiden Dark Seer Weaver Alchemist Nyx Assassin","Fnatic","Venomancer Clinkz Night Stalker Visage Timbersaw","Team A"
"415023434","70","09 Dec 2013 12:42","1799","29:59","Team B","Vici Gaming","Crystal Maiden Dark Seer Weaver Alchemist Nyx Assassin","Fnatic","Venomancer Clinkz Night Stalker Visage Timbersaw","Team A"
"422437079","114","14 Dec 2013 01:22","985","16:25","Team B","Vici Gaming","Razor Lion Enchantress Nyx Assassin Bristleback","DK","Earthshaker Mirana Outworld Devourer Rubick Slark","Team B"
"422525695","114","14 Dec 2013 02:01","3054","50:54","Team A","Vici Gaming","Storm Spirit Lifestealer Shadow Demon Visage Slark","DK","Earthshaker Razor Lion Queen of Pain Elder Titan","Team A"
"422724460","114","14 Dec 2013 03:27","2299","38:19","Team B","Vici Gaming","Viper Chen Gyrocopter Rubick Elder Titan","DK","Dragon Knight Clinkz Naga Siren Visage Timbersaw","Team B"
