"Match ID","League","Start Date","Duration (s)","Duration (mm:ss)","Radiant Team","Team A","Team A Heroes","Team B","Team B Heroes","Winner"
"44514581","13","28 Sep 2012 09:23","2687","44:47","Team B","Virtus.pro","Puck Shadow Shaman Enigma Broodmother Chaos Knight","Copenhagen Wolves","Beastmaster Venomancer Faceless Void Invoker Rubick","Team B"
"45403564","13","01 Oct 2012 06:13","3480","58:00","Team B","Virtus.pro","Anti-Mage Windranger Tidehunter Leshrac Rubick","Natus Vincere","Shadow Shaman Venomancer Invoker Naga Siren Io","Team A"
"45652057","13","02 Oct 2012 05:24","1547","25:47","Team A","Virtus.pro","Vengeful Spirit Queen of Pain Lifestealer Dark Seer Disruptor","mousesports","Tiny Shadow Shaman Tidehunter Templar Assassin Rubick","Team A"
"48017418","15","09 Oct 2012 06:17","1637","27:17","Team B","Virtus.pro","Crystal Maiden Windranger Tidehunter Templar Assassin Brewmaster","Unknown Radiant Team","Tinker Venomancer Bounty Hunter Chen Chaos Knight","Team A"
"48044700","15","09 Oct 2012 07:54","1946","32:26","Team B","Virtus.pro","Beastmaster Faceless Void Nature's Prophet Brewmaster Disruptor","Unknown Radiant Team","Shadow Shaman Tidehunter Enigma Clinkz Invoker","Team A"
"49665691","15","14 Oct 2012 09:33","2984","49:44","Team B","Virtus.pro","Shadow Fiend Tidehunter Queen of Pain Dark Seer Disruptor","Meet Your Makers","Windranger Enigma Jakiro Batrider Doom","Team B"
"49687038","15","14 Oct 2012 11:15","1532","25:32","Team A","Virtus.pro","Crystal Maiden Windranger Faceless Void Nature's Prophet Invoker","Meet Your Makers","Anti-Mage Bane Tidehunter Leshrac Chen","Team A"
"49695959","15","15 Oct 2012 12:03","2463","41:03","Team B","Virtus.pro","Anti-Mage Lich Nature's Prophet Invoker Rubick","Meet Your Makers","Shadow Shaman Riki Queen of Pain Lone Druid Disruptor","Team A"
"50491297","15","17 Oct 2012 09:10","1726","28:46","Team B","Virtus.pro","Shadow Fiend Enchantress Weaver Jakiro Brewmaster","FnaticRaidCall","Tidehunter Queen of Pain Venomancer Templar Assassin Chen","Team A"
"50503364","15","17 Oct 2012 09:55","838","13:58","Team A","Virtus.pro","Crystal Maiden Templar Assassin Broodmother Doom Chaos Knight","FnaticRaidCall","Sand King Tiny Queen of Pain Venomancer Io","Team A"
"50639880","13","18 Oct 2012 01:16","1740","29:00","Team B","Virtus.pro","Puck Lifestealer Enchantress Jakiro Brewmaster","Team Empire","Bane Templar Assassin Leshrac Batrider Undying","Team B"
"50652030","13","18 Oct 2012 02:09","2653","44:13","Team A","Virtus.pro","Tidehunter Nature's Prophet Lifestealer Jakiro Rubick","Team Empire","Bane Enigma Nyx Assassin Naga Siren Keeper of the Light","Team B"
"50674072","13","18 Oct 2012 03:36","1286","21:26","Team A","Virtus.pro","Anti-Mage Crystal Maiden Enigma Batrider Invoker","Natus Vincere","Shadow Shaman Templar Assassin Omniknight Broodmother Bounty Hunter","Team B"
"50685345","13","18 Oct 2012 04:18","1184","19:44","Team B","Virtus.pro","Death Prophet Pugna Dazzle Leshrac Naga Siren","Natus Vincere","Tidehunter Templar Assassin Bounty Hunter Batrider Brewmaster","Team B"
"52909612","15","24 Oct 2012 06:31","1410","23:30","Team B","Virtus.pro","Jakiro Batrider Doom Brewmaster Chaos Knight","Unknown Radiant Team","Sand King Windranger Templar Assassin Dark Seer Disruptor","Team A"
"56529119","15","01 Nov 2012 06:28","913","15:13","Team B","Virtus.pro","Queen of Pain Dark Seer Night Stalker Bounty Hunter Rubick","Team Empire","Puck Jakiro Chaos Knight Undying Io","Team B"
"56546393","15","01 Nov 2012 07:01","2381","39:41","Team A","Virtus.pro","Tidehunter Queen of Pain Venomancer Batrider Chaos Knight","Team Empire","Sven Templar Assassin Clinkz Jakiro Ancient Apparition","Team B"
"59782247","15","08 Nov 2012 06:25","2693","44:53","Team B","Virtus.pro","Razor Tinker Omniknight Bounty Hunter Rubick","Pulse","Mirana Tiny Undying Keeper of the Light Io","Team B"
"59813542","15","08 Nov 2012 07:31","2846","47:26","Team A","Virtus.pro","Storm Spirit Tidehunter Templar Assassin Nature's Prophet Jakiro","Pulse","Lich Tinker Leshrac Dark Seer Bounty Hunter","Team A"
"59843252","15","08 Nov 2012 08:40","2164","36:04","Team B","Virtus.pro","Tidehunter Witch Doctor Lich Templar Assassin Bounty Hunter","Pulse","Venomancer Faceless Void Batrider Undying Rubick","Team B"
"62356725","13","13 Nov 2012 08:23","1331","22:11","Team B","Virtus.pro","Venomancer Templar Assassin Outworld Devourer Undying Rubick","FnaticRaidCall","Windranger Lina Dark Seer Brewmaster Chaos Knight","Team A"
"62733982","15","14 Nov 2012 06:23","2415","40:15","Team B","Virtus.pro","Slardar Templar Assassin Nature's Prophet Bounty Hunter Shadow Demon","NBL","Sven Leshrac Dark Seer Batrider Magnus","Team B"
"62761599","15","14 Nov 2012 07:25","3463","57:43","Team A","Virtus.pro","Sven Enigma Venomancer Dark Seer Batrider","NBL","Shadow Shaman Faceless Void Night Stalker Bounty Hunter Keeper of the Light","Team B"
"63167868","13","15 Nov 2012 06:17","2515","41:55","Team B","Virtus.pro","Enigma Templar Assassin Outworld Devourer Undying Keeper of the Light","NoWay","Juggernaut Razor Venomancer Bounty Hunter Jakiro","Team A"
"65320972","13","19 Nov 2012 08:34","2659","44:19","Team A","Virtus.pro","Venomancer Jakiro Spectre Undying Magnus","Natus Vincere","Sven Windranger Tinker Templar Assassin Leshrac","Team B"
"69041120","20","27 Nov 2012 07:51","2405","40:05","Team A","Virtus.pro","Windranger Beastmaster Templar Assassin Lifestealer Shadow Demon","3DMAX","Enigma Queen of Pain Dark Seer Jakiro Naga Siren","Team B"
"69074934","15","27 Nov 2012 09:18","2284","38:04","Team B","Virtus.pro","Shadow Fiend Lion Enigma Queen of Pain Shadow Demon","Team Dignitas","Storm Spirit Tiny Dark Seer Rubick Io","Team B"
"69097335","15","27 Nov 2012 10:19","2011","33:31","Team A","Virtus.pro","Tinker Bounty Hunter Invoker Shadow Demon Lone Druid","Team Dignitas","Vengeful Spirit Enigma Dark Seer Gyrocopter Magnus","Team B"
"69427236","20","28 Nov 2012 05:17","1542","25:42","Team A","Virtus.pro","Lina Enigma Queen of Pain Lifestealer Io","Pulse","Sven Windranger Witch Doctor Dark Seer Keeper of the Light","Team A"
"69466359","15","28 Nov 2012 06:36","1834","30:34","Team A","Virtus.pro","Enigma Lifestealer Dark Seer Jakiro Batrider","Alliance","Sven Lina Templar Assassin Bounty Hunter Disruptor","Team A"
"69940167","20","29 Nov 2012 06:18","1642","27:22","Team B","Virtus.pro","Vengeful Spirit Queen of Pain Luna Nature's Prophet Bounty Hunter","Darer.female","Anti-Mage Puck Enigma Dark Seer Keeper of the Light","Team A"
"70490221","20","30 Nov 2012 05:18","1749","29:09","Team B","Virtus.pro","Sven Enigma Queen of Pain Bounty Hunter Jakiro","Vrn36rus","Tidehunter Templar Assassin Batrider Lone Druid Rubick","Team A"
"73477349","20","05 Dec 2012 06:22","2928","48:48","Team A","Virtus.pro","Vengeful Spirit Enigma Queen of Pain Luna Bounty Hunter","GreatTeacheOnidzuka45","Sven Templar Assassin Dark Seer Jakiro Rubick","Team A"
"73897163","20","06 Dec 2012 05:05","2517","41:57","Team B","Virtus.pro","Enigma Lifestealer Bounty Hunter Jakiro Invoker","DD","Tinker Luna Dark Seer Chen Rubick","Team A"
"75568900","20","09 Dec 2012 05:14","2912","48:32","Team A","Virtus.pro","Luna Nature's Prophet Bounty Hunter Jakiro Brewmaster","Team Empire","Templar Assassin Clinkz Gyrocopter Undying Rubick","Team A"
"75685885","21","09 Dec 2012 08:45","1604","26:44","Team B","Virtus.pro","Enigma Luna Nature's Prophet Bounty Hunter Invoker","SwampMonsters","Sven Windranger Queen of Pain Jakiro Lone Druid","Team A"
"76083804","20","10 Dec 2012 05:17","1624","27:04","Team B","Virtus.pro","Nature's Prophet Lifestealer Bounty Hunter Jakiro Invoker","Technical Knock OuT","Luna Leshrac Dark Seer Night Stalker Shadow Demon","Team A"
"76141573","20","10 Dec 2012 07:06","1845","30:45","Team B","Virtus.pro","Luna Leshrac Nature's Prophet Dark Seer Shadow Demon","Unknown Radiant Team","Tidehunter Riki Queen of Pain Jakiro Nyx Assassin","Team A"
"77232382","15","12 Dec 2012 09:05","2275","37:55","Team A","Virtus.pro","Vengeful Spirit Luna Bounty Hunter Invoker Shadow Demon","Alliance","Sven Dark Seer Jakiro Lone Druid Io","Team A"
"77259896","15","12 Dec 2012 10:13","1475","24:35","Team B","Virtus.pro","Lifestealer Dark Seer Enchantress Broodmother Jakiro","Alliance","Templar Assassin Gyrocopter Lone Druid Undying Rubick","Team B"
"77277550","15","12 Dec 2012 11:00","2365","39:25","Team A","Virtus.pro","Phantom Lancer Jakiro Batrider Invoker Shadow Demon","Alliance","Faceless Void Templar Assassin Dark Seer Undying Rubick","Team A"
"77493617","20","13 Dec 2012 12:35","1139","18:59","Team B","Virtus.pro","Templar Assassin Luna Nature's Prophet Jakiro Shadow Demon","SLARK S DAGONOM","Pudge Sven Dark Seer Rubick Keeper of the Light","Team A"
"77527948","20","13 Dec 2012 01:49","1615","26:55","Team B","Virtus.pro","Luna Nature's Prophet Bounty Hunter Jakiro Invoker","World Class","Sven Leshrac Dark Seer Rubick Keeper of the Light","Team A"
"77565520","20","13 Dec 2012 03:00","1768","29:28","Team A","Virtus.pro","Queen of Pain Lifestealer Batrider Shadow Demon Undying","Natus Vincere","Puck Enigma Luna Broodmother Jakiro","Team A"
"78094544","20","14 Dec 2012 01:36","2381","39:41","Team B","Virtus.pro","Axe Queen of Pain Lifestealer Dark Seer Jakiro","[Fu]-Heaven-ago","Sven Templar Assassin Rubick Keeper of the Light Io","Team A"
"79009709","20","15 Dec 2012 07:19","1682","28:02","Team B","Virtus.pro","Axe Lion Templar Assassin Lifestealer Bounty Hunter","[Fu]-Heaven-ago","Pudge Clinkz Shadow Demon Undying Nyx Assassin","Team A"
"79040389","20","15 Dec 2012 08:04","1894","31:34","Team A","Virtus.pro","Earthshaker Luna Batrider Invoker Shadow Demon","[Fu]-Heaven-ago","Windranger Queen of Pain Jakiro Undying Nyx Assassin","Team A"
"79840528","20","16 Dec 2012 11:39","2536","42:16","Team A","Virtus.pro","Luna Bounty Hunter Jakiro Invoker Shadow Demon","Team Empire","Windranger Dark Seer Clinkz Undying Disruptor","Team B"
"80354080","15","17 Dec 2012 08:44","1318","21:58","Team A","Virtus.pro","Phantom Lancer Jakiro Undying Disruptor Magnus","GreatTeacheOnidzuka45","Vengeful Spirit Windranger Templar Assassin Dark Seer Weaver","Team A"
"80373939","15","17 Dec 2012 09:23","2696","44:56","Team B","Virtus.pro","Enigma Faceless Void Nature's Prophet Jakiro Brewmaster","GreatTeacheOnidzuka45","Templar Assassin Leshrac Dark Seer Clinkz Nyx Assassin","Team A"
"82364244","20","20 Dec 2012 07:36","2046","34:06","Team B","Virtus.pro","Earthshaker Lina Bounty Hunter Outworld Devourer Magnus","Team Empire","Luna Dark Seer Batrider Rubick Nyx Assassin","Team B"
"82407673","20","20 Dec 2012 08:32","2553","42:33","Team A","Virtus.pro","Nature's Prophet Bounty Hunter Weaver Batrider Shadow Demon","Team Empire","Sven Dark Seer Jakiro Spectre Magnus","Team A"
"82446270","20","20 Dec 2012 09:29","2370","39:30","Team B","Virtus.pro","Storm Spirit Tiny Shadow Demon Undying Io","Team Empire","Faceless Void Dark Seer Rubick Keeper of the Light Magnus","Team B"
"82946965","20","21 Dec 2012 03:20","2197","36:37","Team B","Virtus.pro","Nature's Prophet Lifestealer Bounty Hunter Invoker Disruptor","FnaticRaidCall","Sven Lina Dark Seer Chaos Knight Io","Team B"
"82991981","20","21 Dec 2012 04:14","1322","22:02","Team A","Virtus.pro","Witch Doctor Nature's Prophet Dark Seer Weaver Jakiro","FnaticRaidCall","Lina Luna Batrider Lone Druid Nyx Assassin","Team A"
"83026375","20","21 Dec 2012 04:59","3364","56:04","Team B","Virtus.pro","Tinker Nature's Prophet Bounty Hunter Weaver Shadow Demon","FnaticRaidCall","Earthshaker Leshrac Lone Druid Chaos Knight Undying","Team B"
"88683157","21","29 Dec 2012 06:15","1716","28:36","Team B","Virtus.pro","Dark Seer Gyrocopter Lone Druid Undying Disruptor","Guilda","Puck Lifestealer Batrider Nyx Assassin Keeper of the Light","Team B"
"93269030","21","05 Jan 2013 05:12","1798","29:58","Team B","Virtus.pro","Sand King Zeus Leshrac Dark Seer Weaver","Your Mum","Pugna Batrider Chaos Knight Rubick Io","Team B"
"94035701","21","06 Jan 2013 06:22","2262","37:42","Team B","Virtus.pro","Lion Luna Enchantress Bounty Hunter Batrider","Merciless Murderers","Dark Seer Chen Lycan Brewmaster Shadow Demon","Team A"
"94752396","21","07 Jan 2013 07:37","1921","32:01","Team A","Virtus.pro","Luna Leshrac Dark Seer Rubick Naga Siren","NoWay","Vengeful Spirit Queen of Pain Lifestealer Clinkz Keeper of the Light","Team A"
"97438663","22","11 Jan 2013 06:31","2330","38:50","Team B","Virtus.pro","Phantom Lancer Clockwerk Leshrac Rubick Magnus","3DMAX","Nature's Prophet Jakiro Batrider Chaos Knight Io","Team A"
"97484676","22","11 Jan 2013 07:33","1721","28:41","Team A","Virtus.pro","Templar Assassin Luna Jakiro Shadow Demon Undying","3DMAX","Sven Lina Chen Lone Druid Magnus","Team A"
"98041847","15","12 Jan 2013 02:11","2849","47:29","Team B","Virtus.pro","Anti-Mage Windranger Jakiro Undying Magnus","FnaticRaidCall","Luna Dark Seer Enchantress Lone Druid Rubick","Team B"
"98093993","15","12 Jan 2013 03:21","934","15:34","Team A","Virtus.pro","Beastmaster Luna Nature's Prophet Rubick Nyx Assassin","FnaticRaidCall","Vengeful Spirit Chen Lone Druid Meepo Magnus","Team A"
"98121280","15","12 Jan 2013 03:59","1532","25:32","Team B","Virtus.pro","Bane Luna Leshrac Nature's Prophet Magnus","FnaticRaidCall","Shadow Fiend Templar Assassin Batrider Lone Druid Rubick","Team A"
"98910883","15","13 Jan 2013 02:36","941","15:41","Team B","Virtus.pro","Windranger Luna Dark Seer Rubick Naga Siren","Team Empire","Templar Assassin Batrider Gyrocopter Undying Keeper of the Light","Team B"
"98948380","15","13 Jan 2013 03:16","2236","37:16","Team A","Virtus.pro","Vengeful Spirit Lina Bounty Hunter Batrider Chaos Knight","Team Empire","Enigma Queen of Pain Lifestealer Undying Io","Team B"
"99057208","15","13 Jan 2013 05:17","1488","24:48","Team B","Virtus.pro","Phantom Lancer Beastmaster Nature's Prophet Undying Keeper of the Light","Team Dignitas","Sven Lina Queen of Pain Lifestealer Batrider","Team A"
"99099650","15","13 Jan 2013 06:01","1938","32:18","Team A","Virtus.pro","Faceless Void Leshrac Nature's Prophet Bounty Hunter Nyx Assassin","Team Dignitas","Bane Phantom Lancer Enigma Beastmaster Keeper of the Light","Team A"
"99196486","15","13 Jan 2013 08:16","720","12:00","Team B","Virtus.pro","Storm Spirit Night Stalker Undying Naga Siren Keeper of the Light","Team Empire","Windranger Dark Seer Chen Chaos Knight Io","Team B"
"99218511","15","13 Jan 2013 08:48","1642","27:22","Team A","Virtus.pro","Zeus Enigma Chaos Knight Undying Magnus","Team Empire","Puck Lifestealer Clinkz Keeper of the Light Io","Team B"
"99863039","22","14 Jan 2013 08:31","908","15:08","Team B","Virtus.pro","Beastmaster Faceless Void Nature's Prophet Dark Seer Undying","FnaticRaidCall","Lina Tidehunter Luna Lifestealer Nyx Assassin","Team B"
"99886531","22","14 Jan 2013 09:07","1859","30:59","Team A","Virtus.pro","Templar Assassin Leshrac Lifestealer Rubick Magnus","FnaticRaidCall","Lina Tinker Luna Dark Seer Shadow Demon","Team B"
"102434557","22","18 Jan 2013 07:58","2247","37:27","Team A","Virtus.pro","Queen of Pain Luna Leshrac Bounty Hunter Doom","Team Dignitas","Bane Windranger Dark Seer Gyrocopter Keeper of the Light","Team B"
"102480630","22","18 Jan 2013 09:03","1537","25:37","Team B","Virtus.pro","Bane Luna Nature's Prophet Night Stalker Bounty Hunter","Team Dignitas","Beastmaster Wraith King Clinkz Undying Keeper of the Light","Team B"
"107182869","21","24 Jan 2013 08:17","2831","47:11","Team B","Virtus.pro","Crystal Maiden Leshrac Bounty Hunter Gyrocopter Magnus","Team Liquid","Beastmaster Queen of Pain Chen Chaos Knight Io","Team A"
"109140758","22","26 Jan 2013 08:14","1804","30:04","Team B","Virtus.pro","Phantom Lancer Lion Night Stalker Undying Keeper of the Light","Team Liquid","Storm Spirit Tinker Dazzle Lone Druid Magnus","Team B"
"109207993","22","26 Jan 2013 09:17","2473","41:13","Team A","Virtus.pro","Anti-Mage Dark Seer Bounty Hunter Nyx Assassin Keeper of the Light","Team Liquid","Storm Spirit Brewmaster Lone Druid Undying Disruptor","Team B"
"110069400","21","27 Jan 2013 06:16","2084","34:44","Team A","Virtus.pro","Queen of Pain Leshrac Lifestealer Dark Seer Enchantress","GreatTeacheOnidzuka45","Anti-Mage Enigma Gyrocopter Shadow Demon Rubick","Team B"
"110982616","21","28 Jan 2013 07:15","1232","20:32","Team B","Virtus.pro","Bane Luna Nature's Prophet Rubick Magnus","Hor^Gaming","Morphling Puck Sven Leshrac Dark Seer","Team A"
"111033950","21","28 Jan 2013 08:19","1993","33:13","Team B","Virtus.pro","Puck Clockwerk Chaos Knight Keeper of the Light Io","Team Liquid","Sand King Tidehunter Luna Dark Seer Shadow Demon","Team A"
"112564790","22","30 Jan 2013 06:15","2043","34:03","Team B","Virtus.pro","Puck Clockwerk Chaos Knight Keeper of the Light Io","Natus Vincere","Queen of Pain Dark Seer Lone Druid Rubick Magnus","Team A"
"112605601","22","30 Jan 2013 07:05","682","11:22","Team A","Virtus.pro","Clockwerk Nature's Prophet Chaos Knight Nyx Assassin Io","Natus Vincere","Phantom Lancer Pudge Dark Seer Shadow Demon Keeper of the Light","Team B"
"114151994","21","01 Feb 2013 07:11","1134","18:54","Team B","Virtus.pro","Bane Windranger Dark Seer Gyrocopter Keeper of the Light","Team Empire","Puck Lifestealer Chen Chaos Knight Io","Team A"
"114182218","21","01 Feb 2013 07:49","2658","44:18","Team A","Virtus.pro","Phantom Lancer Tinker Clockwerk Rubick Keeper of the Light","Team Empire","Anti-Mage Templar Assassin Dark Seer Shadow Demon Undying","Team B"
"114240559","21","01 Feb 2013 09:00","3001","50:01","Team A","Virtus.pro","Phantom Lancer Tinker Clockwerk Rubick Keeper of the Light","Team Empire","Anti-Mage Templar Assassin Dark Seer Shadow Demon Undying","Team B"
"114267642","21","01 Feb 2013 09:48","1699","28:19","Team A","Virtus.pro","Nature's Prophet Batrider Gyrocopter Undying Rubick","Team Empire","Windranger Clinkz Chaos Knight Keeper of the Light Io","Team A"
"122883576","21","11 Feb 2013 06:19","2795","46:35","Team A","Virtus.pro","Clockwerk Invoker Chaos Knight Undying Io","Evil Geniuses","Kunkka Shadow Demon Lone Druid Keeper of the Light Magnus","Team A"
"122947551","21","11 Feb 2013 07:30","3158","52:38","Team B","Virtus.pro","Leshrac Lifestealer Rubick Nyx Assassin Magnus","Evil Geniuses","Beastmaster Venomancer Weaver Gyrocopter Undying","Team A"
"123824003","28","12 Feb 2013 08:23","3337","55:37","Team B","Virtus.pro","Bane Templar Assassin Clockwerk Dark Seer Gyrocopter","FnaticRaidCall","Nature's Prophet Lifestealer Meepo Rubick Keeper of the Light","Team B"
"124541261","22","13 Feb 2013 06:21","1739","28:59","Team A","Virtus.pro","Bane Tinker Faceless Void Undying Magnus","Team Empire","Puck Luna Dark Seer Jakiro Gyrocopter","Team B"
"124593145","22","13 Feb 2013 07:12","1253","20:53","Team B","Virtus.pro","Juggernaut Venomancer Nature's Prophet Nyx Assassin Magnus","Team Empire","Bane Luna Night Stalker Batrider Gyrocopter","Team A"
"124629183","22","13 Feb 2013 07:52","2352","39:12","Team A","Virtus.pro","Windranger Venomancer Gyrocopter Chaos Knight Io","Team Empire","Bane Leshrac Batrider Shadow Demon Nyx Assassin","Team B"
"125509839","27","14 Feb 2013 09:17","2575","42:55","Team B","Virtus.pro","Bane Juggernaut Puck Dark Seer Io","mousesports","Lifestealer Doom Gyrocopter Rubick Disruptor","Team A"
"125548716","27","14 Feb 2013 10:26","1822","30:22","Team A","Virtus.pro","Bane Queen of Pain Clockwerk Lifestealer Io","mousesports","Axe Luna Dark Seer Gyrocopter Disruptor","Team A"
"126278293","22","15 Feb 2013 06:21","3108","51:48","Team B","Virtus.pro","Bane Pugna Clockwerk Dark Seer Gyrocopter","Re-defining Madness","Puck Enigma Lifestealer Shadow Demon Keeper of the Light","Team A"
"126351728","22","15 Feb 2013 07:35","1872","31:12","Team A","Virtus.pro","Bane Enigma Queen of Pain Luna Magnus","Re-defining Madness","Tidehunter Dark Seer Gyrocopter Rubick Disruptor","Team A"
"127258606","29","16 Feb 2013 05:08","921","15:21","Team A","Virtus.pro","Bane Venomancer Nature's Prophet Gyrocopter Magnus","4 Friends + Chrillee","Templar Assassin Dark Seer Shadow Demon Lone Druid Nyx Assassin","Team B"
"129349890","29","18 Feb 2013 07:13","1900","31:40","Team A","Virtus.pro","Puck Sniper Clockwerk Naga Siren Keeper of the Light","Fnatic","Templar Assassin Lifestealer Bounty Hunter Batrider Undying","Team B"
"129398672","28","18 Feb 2013 08:20","2536","42:16","Team B","Virtus.pro","Shadow Fiend Leshrac Lifestealer Dark Seer Gyrocopter","4 Friends + Chrillee","Vengeful Spirit Queen of Pain Bounty Hunter Lone Druid Nyx Assassin","Team A"
"129465349","28","18 Feb 2013 10:03","2867","47:47","Team B","Virtus.pro","Bane Luna Nature's Prophet Dark Seer Undying","Unknown Radiant Team","Mirana Lifestealer Brewmaster Shadow Demon Nyx Assassin","Team A"
"130180961","29","19 Feb 2013 07:01","3507","58:27","Team B","Virtus.pro","Bane Puck Dark Seer Gyrocopter Undying","Drunk Bath","Tiny Queen of Pain Lifestealer Nyx Assassin Keeper of the Light","Team A"
"130244513","27","19 Feb 2013 08:19","1241","20:41","Team B","Virtus.pro","Venomancer Clockwerk Dark Seer Gyrocopter Magnus","Unknown Radiant Team","Lina Lifestealer Silencer Chaos Knight Io","Team A"
"130272523","27","19 Feb 2013 08:55","1030","17:10","Team A","Virtus.pro","Bane Warlock Gyrocopter Rubick Io","Unknown Dire Team","Luna Dark Seer Jakiro Outworld Devourer Shadow Demon","Team A"
"130976015","29","20 Feb 2013 06:16","1433","23:53","Team A","Virtus.pro","Warlock Venomancer Gyrocopter Undying Magnus","TCM-Gaming","Shadow Fiend Luna Leshrac Dark Seer Shadow Demon","Team A"
"132804021","29","22 Feb 2013 07:07","2416","40:16","Team A","Virtus.pro","Storm Spirit Venomancer Lifestealer Dark Seer Rubick","Unknown Dire Team","Crystal Maiden Beastmaster Faceless Void Nature's Prophet Nyx Assassin","Team A"
"133765959","29","23 Feb 2013 05:15","1983","33:03","Team B","Virtus.pro","Bane Lina Enigma Lifestealer Gyrocopter","Team Empire","Puck Dark Seer Enchantress Rubick Naga Siren","Team B"
"135710115","29","25 Feb 2013 04:37","2161","36:01","Team B","Virtus.pro","Vengeful Spirit Queen of Pain Clockwerk Gyrocopter Magnus","Radical Online X-tremists","Puck Lifestealer Bounty Hunter Rubick Visage","Team A"
"135819191","29","25 Feb 2013 06:34","1807","30:07","Team A","Virtus.pro","Bane Dragon Knight Nature's Prophet Io Magnus","Natus Vincere","Clockwerk Lifestealer Brewmaster Shadow Demon Keeper of the Light","Team A"
"135953509","28","25 Feb 2013 09:26","1594","26:34","Team B","Virtus.pro","Bane Nature's Prophet Chaos Knight Io Magnus","mousesports","Lina Clockwerk Lifestealer Dark Seer Ancient Apparition","Team A"
"136573810","29","26 Feb 2013 05:13","1405","23:25","Team A","Virtus.pro","Warlock Leshrac Lifestealer Dark Seer Magnus","freedom of the action","Enigma Queen of Pain Clockwerk Gyrocopter Rubick","Team A"
"136680571","28","26 Feb 2013 07:09","2066","34:26","Team B","Virtus.pro","Bane Puck Clockwerk Gyrocopter Io","Natus Vincere","Nature's Prophet Lifestealer Chen Rubick Nyx Assassin","Team B"
